pair_id,dataset,protocol,label,subject_id_a,subject_id_b,canonical_finger_position_a,canonical_finger_position_b,ppi,path_a,path_b,image_sha256_a,image_sha256_b,split_assignment,pair_generation_reason,candidate_id,parent_candidate_id,changed_field,config_hash,status,error_code,raw_score,score_components_json,geometry_success,geometry_failure_reason,keypoint_count_a,keypoint_count_b,matches,inliers,prepare_a_ms,prepare_b_ms,compare_ms,total_ms
pilot_impostor_sd300b_00036,sd300b,impostor_sanity,0,00001723,00001363,6,8,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001723_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001363_roll_1000_08.png,803b8402cc2f491e45f283598bf850d8f7bcf43964557a29a6f86d70b0037c17,14a692a6bfaaa879ec7560fb489e63bd53f93fce077136743ee6cc6a4d300059,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.5936825060316215,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.1875,""inliers_over_min_keypoints"":0.001,""inliers_times_inlier_ratio_times_log1p_matches"":1.5936825060316215}",True,,3000,3001,16,3,166.9094,279.8005,21.5567,468.9192
pilot_impostor_sd300b_00037,sd300b,impostor_sanity,0,00001363,00001429,8,3,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001363_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001429_roll_1000_03.png,abd042396dc14c2de818a5ebdb60657e58b3f6961f53bef726d736e1074184b2,2cf89b4479b7a78d5ad0e544132d4f6f4b8b65b74c723b05f7090b38bac28712,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,0.5364793041447,"{""geometric_inlier_count"":2.0,""geometric_inlier_ratio"":0.08333333333333333,""inliers_over_min_keypoints"":0.0006666666666666666,""inliers_times_inlier_ratio_times_log1p_matches"":0.5364793041447}",True,,3000,3001,24,2,79.3975,233.569,20.3096,333.8398
pilot_impostor_sd300b_00038,sd300b,impostor_sanity,0,00001429,00001758,3,6,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001429_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001758_roll_1000_06.png,548d2cc216a60fffa06146011394269a3fe7c4eb15ceb89c5ad538d5c4a0f2df,fbd472e0365d46f6ee1618d1c37e354fd1396ad9f4678fbf26e2e08fa380b6c1,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.282702179243743,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.13636363636363635,""inliers_over_min_keypoints"":0.001,""inliers_times_inlier_ratio_times_log1p_matches"":1.282702179243743}",True,,3000,3000,22,3,81.6082,267.3766,20.0565,369.6145
pilot_impostor_sd300b_00039,sd300b,impostor_sanity,0,00001758,00001610,6,6,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001758_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001610_roll_1000_06.png,b097b1a26a9872731667720c652ca64a3fef1c4f884a5fe3bdcadc7a107d8964,57f98a4a8c18b15d961b33b1c27dd2edf6ffc2dacb59a6ea9c869e3e9d528ba8,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.7408894149942777,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.21428571428571427,""inliers_over_min_keypoints"":0.001,""inliers_times_inlier_ratio_times_log1p_matches"":1.7408894149942777}",True,,3000,3000,14,3,177.7083,302.4875,19.9715,500.7906
pilot_impostor_sd300b_00040,sd300b,impostor_sanity,0,00001610,00001240,6,2,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001610_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001240_roll_1000_02.png,fee5d94ace717e282e4b6fd24f4d4118fc3acaa15f3220db3338d090dc50ba30,15edc389d4826c821f0a739b73620f89aa859764427d74446264faf3e48eea97,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,2.0851817843337486,"{""geometric_inlier_count"":4.0,""geometric_inlier_ratio"":0.16,""inliers_over_min_keypoints"":0.0013333333333333333,""inliers_times_inlier_ratio_times_log1p_matches"":2.0851817843337486}",True,,3000,3000,25,4,166.8273,264.8403,20.0775,452.4993
pilot_impostor_sd300b_00041,sd300b,impostor_sanity,0,00001240,00001381,2,1,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001240_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001381_roll_1000_01.png,9bb75afb4b56d33784debbcc5df5415b8064aa0e7dc766d0ccc2a688f018fa1f,7eedf24b5e383d1b286f9b3a2682909ad72dfe752c163b3151570bcde6f816b7,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.7408894149942777,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.21428571428571427,""inliers_over_min_keypoints"":0.002577319587628866,""inliers_times_inlier_ratio_times_log1p_matches"":1.7408894149942777}",True,,1164,3000,14,3,72.3853,286.4881,9.186,368.7299
pilot_impostor_sd300b_00042,sd300b,impostor_sanity,0,00001381,00001405,1,9,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001381_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001405_roll_1000_09.png,96d398b354279f756d16705268d4a2a8136df8fc9efc9043c894540d41a615a2,88af2b0335ddeb75b7ab0eec8cff80706ec43c3456efc705a5fa311b0d32b581,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,0.812017639881618,"{""geometric_inlier_count"":2.0,""geometric_inlier_ratio"":0.15384615384615385,""inliers_over_min_keypoints"":0.0006666666666666666,""inliers_times_inlier_ratio_times_log1p_matches"":0.812017639881618}",True,,3000,3000,13,2,170.8201,255.5716,19.9818,446.9414
pilot_impostor_sd300b_00043,sd300b,impostor_sanity,0,00001405,00001300,9,4,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001405_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001300_roll_1000_04.png,2cd3a26cf9f65206c66f3e9faa7c1f60f1b38621b5e63f251504f25a6c06911d,fcca095c7be9ba26b2a02f3a90a264b69f1a05709994aec9f8ca5a937082dfff,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,2.1581057455185335,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.3,""inliers_over_min_keypoints"":0.001,""inliers_times_inlier_ratio_times_log1p_matches"":2.1581057455185335}",True,,3000,3000,10,3,70.6988,276.6103,21.1571,369.0692
pilot_impostor_sd300b_00044,sd300b,impostor_sanity,0,00001300,00001196,4,9,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001300_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001196_roll_1000_09.png,8a796b262cbd58c7c2cd5c21e1c1ed79095ccd2b37f6d2a6778615236accff3d,6eb248e32e02ea5a0afd9748d00c1dba199e8d9a478594567c05291006f88220,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,3.6798124444741855,"{""geometric_inlier_count"":5.0,""geometric_inlier_ratio"":0.23809523809523808,""inliers_over_min_keypoints"":0.0016661112962345886,""inliers_times_inlier_ratio_times_log1p_matches"":3.6798124444741855}",True,,3001,3001,21,5,85.2761,293.6489,20.0155,399.5336
pilot_impostor_sd300b_00045,sd300b,impostor_sanity,0,00001196,00001054,9,4,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001196_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001054_roll_1000_04.png,7adaa7f7c09e811945ad0d102595737be7a3a645ed2893e5e1c23526094496e2,19c8074956eaa34c3d1c8dcae0b920c85563af48270d0a349ffa4f7038c648cd,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,0.9591581091193483,"{""geometric_inlier_count"":2.0,""geometric_inlier_ratio"":0.2,""inliers_over_min_keypoints"":0.0011534025374855825,""inliers_times_inlier_ratio_times_log1p_matches"":0.9591581091193483}",True,,1734,3000,10,2,59.6275,263.2498,11.7883,335.4635
pilot_impostor_sd300b_00046,sd300b,impostor_sanity,0,00001054,00001455,4,3,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001054_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001455_roll_1000_03.png,9cc3161138c0bb6994adf85ea5c2543c3a4ff774f05161e614445e0f6a598a57,9482635091b0d8d0812725bf83cbd1b7151cdf0e00f64602fa54cb99fda99d89,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,2.302585092994046,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.3333333333333333,""inliers_over_min_keypoints"":0.000999666777740753,""inliers_times_inlier_ratio_times_log1p_matches"":2.302585092994046}",True,,3001,3001,9,3,100.5165,229.0263,19.999,350.1841
pilot_impostor_sd300b_00047,sd300b,impostor_sanity,0,00001455,00001070,3,7,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001455_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001070_roll_1000_07.png,d0cc95f3bc27623f245ae4f4a7453ba04b9fb076c816d2ca88ef74d4aefe45fa,6d18c06b8183b7555923f9da512dcdc1afc311c1766e89c0930b0b9360474008,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.1882523095313346,"{""geometric_inlier_count"":2.0,""geometric_inlier_ratio"":0.2857142857142857,""inliers_over_min_keypoints"":0.0010325245224574084,""inliers_times_inlier_ratio_times_log1p_matches"":1.1882523095313346}",True,,1937,3000,7,2,75.1064,234.5906,12.9661,323.3076
pilot_impostor_sd300b_00048,sd300b,impostor_sanity,0,00001070,00001405,7,3,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001070_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001405_roll_1000_03.png,bad4324d4d9bcad383abe184ba8cca2551cc3af19e57ad552a2c97b7acf723e5,bc1254d49325ab646303cfd70a9c5e018968c6216ffe903a9a891bf6363e26e0,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,2.617279092592391,"{""geometric_inlier_count"":4.0,""geometric_inlier_ratio"":0.2222222222222222,""inliers_over_min_keypoints"":0.0013333333333333333,""inliers_times_inlier_ratio_times_log1p_matches"":2.617279092592391}",True,,3000,3002,18,4,86.6608,269.3677,23.2356,380.0419
pilot_impostor_sd300b_00049,sd300b,impostor_sanity,0,00001405,00001316,3,9,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001405_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001316_roll_1000_09.png,2ddc94d865c1bab0ad0b536fe11c03b9b4f98842bb6e8d181dce670c043148ab,337ee00dc87019779a36de72d3543685bb0ef96e478cc09faf9f05f35c72831b,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,7.459079972422385,"{""geometric_inlier_count"":7.0,""geometric_inlier_ratio"":0.35,""inliers_over_min_keypoints"":0.0023333333333333335,""inliers_times_inlier_ratio_times_log1p_matches"":7.459079972422385}",True,,3000,3000,20,7,83.265,292.4818,21.098,397.6111
pilot_impostor_sd300b_00050,sd300b,impostor_sanity,0,00001316,00001707,9,5,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001316_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001707_roll_1000_05.png,a39cdafc5fb4d2aaa297fdb44f5d6d738591e49ac827bd3d2452e2e20cff816c,2dff35176c6106af46fddb0991796981c584e1ae772c868809ffca2e55b4b852,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,0.6543197731480977,"{""geometric_inlier_count"":2.0,""geometric_inlier_ratio"":0.1111111111111111,""inliers_over_min_keypoints"":0.0006666666666666666,""inliers_times_inlier_ratio_times_log1p_matches"":0.6543197731480977}",True,,3000,3000,18,2,78.0875,300.1966,20.7592,399.7558
pilot_impostor_sd300b_00051,sd300b,impostor_sanity,0,00001707,00001347,5,1,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001707_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001347_roll_1000_01.png,71f215602572f3b3de03f3d5d1c0e9c49b2b5a4ab34f3868ad3aa606b857edde,18b6de95da5dd35a74e15742f928031a155d824aef5c47b25dd0141b1d5295d3,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.282702179243743,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.13636363636363635,""inliers_over_min_keypoints"":0.001,""inliers_times_inlier_ratio_times_log1p_matches"":1.282702179243743}",True,,3000,3000,22,3,88.807,307.6976,20.4013,417.5091
pilot_impostor_sd300b_00052,sd300b,impostor_sanity,0,00001347,00001872,1,10,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001347_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001872_roll_1000_10.png,53185f767798c25ef41a07444fa35ead274b28c7f0460dcccb70c3d204a93829,d190a33ba7dde47a1f53e6f47e7e95fb56b65c0aee6686e90f6c302d90134fc0,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.082345088209938,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.10714285714285714,""inliers_over_min_keypoints"":0.001,""inliers_times_inlier_ratio_times_log1p_matches"":1.082345088209938}",True,,3000,3001,28,3,196.3104,294.7572,20.238,512.0291
pilot_impostor_sd300b_00053,sd300b,impostor_sanity,0,00001872,00001735,10,3,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001872_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001735_roll_1000_03.png,6700b3c87d785c6245449feb4d9e7966484152e17838328d815c092ed6187f90,2184273e976e9dda87a32d808a8a5054951c62432efd73ebdaa8006b010e48d7,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,0.9591581091193483,"{""geometric_inlier_count"":2.0,""geometric_inlier_ratio"":0.2,""inliers_over_min_keypoints"":0.001292824822236587,""inliers_times_inlier_ratio_times_log1p_matches"":0.9591581091193483}",True,,1547,3001,10,2,49.4243,247.961,10.8114,308.7691
pilot_impostor_sd300b_00054,sd300b,impostor_sanity,0,00001735,00001700,3,8,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001735_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001700_roll_1000_08.png,bfbde10d46c5f77fddaa69c3b8c9dc04e9da7410b8376efc3c462dd9bc7b5af6,41bb93af29fc29c8583071fa97bc07c78106798b51d2b5f232fd83b78e557acf,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.1729147536877336,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.12,""inliers_over_min_keypoints"":0.001,""inliers_times_inlier_ratio_times_log1p_matches"":1.1729147536877336}",True,,3000,3000,25,3,75.2978,296.5706,22.2017,394.7679
pilot_impostor_sd300b_00055,sd300b,impostor_sanity,0,00001700,00001676,8,1,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001700_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001676_roll_1000_01.png,f48a1e7fd888a68507050611e92f5586c78e890111fee524b7c8770a70cda004,190990308d28e7225945e3b4a47c0925a3f6cc1ecfa74bfa815896bf79760c81,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,0.812017639881618,"{""geometric_inlier_count"":2.0,""geometric_inlier_ratio"":0.15384615384615385,""inliers_over_min_keypoints"":0.0006666666666666666,""inliers_times_inlier_ratio_times_log1p_matches"":0.812017639881618}",True,,3001,3000,13,2,86.2683,283.6863,20.0159,390.5513
pilot_impostor_sd300b_00056,sd300b,impostor_sanity,0,00001676,00001769,1,4,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001676_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001769_roll_1000_04.png,5b02a0f8004f15c363d3abbed9a3d4252314e18cb9dfc0200b3f06d84396067e,d12f7f3769b9a8001a718a7b32a0f7f6e3a19549424dcc836655bd9a888c4cc1,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,2.8616560037376217,"{""geometric_inlier_count"":5.0,""geometric_inlier_ratio"":0.16666666666666666,""inliers_over_min_keypoints"":0.0016661112962345886,""inliers_times_inlier_ratio_times_log1p_matches"":2.8616560037376217}",True,,3001,3001,30,5,126.5979,320.5849,21.0407,468.8661
pilot_impostor_sd300b_00057,sd300b,impostor_sanity,0,00001769,00001103,4,10,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001769_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001103_roll_1000_10.png,699316678f66e17867c7a66dfbad417537f4a7f448afd9444af6c0f34a467a17,639c4f22dbba0ea9d32b624ede4b68c3682ed81dc8fc070ca82a0a59dc1a7ff9,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.1107348367250678,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.1111111111111111,""inliers_over_min_keypoints"":0.001,""inliers_times_inlier_ratio_times_log1p_matches"":1.1107348367250678}",True,,3000,3001,27,3,86.3312,251.9632,19.9038,358.7644
pilot_impostor_sd300b_00058,sd300b,impostor_sanity,0,00001103,00001526,10,3,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001103_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001526_roll_1000_03.png,5b834e7610f028c071b11716e0c46cd1faad3d95a2c0f2d58561227843d3cc09,f1d8cd0817df767086db8a2838624acd7435816499a636c7ef034974467e8b39,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.663553233343869,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.2,""inliers_over_min_keypoints"":0.001,""inliers_times_inlier_ratio_times_log1p_matches"":1.663553233343869}",True,,3001,3000,15,3,57.0385,269.0011,20.566,347.1684
pilot_impostor_sd300b_00059,sd300b,impostor_sanity,0,00001526,00001619,3,6,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001526_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001619_roll_1000_06.png,06819f3edeef8db5224566379e2e00cb552efd9a5fbf66724485f1e9260c8ca2,6580069e72c6f19217a960d0ab37ab5438288009208dd5c6559ff498d3ab3a4c,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,1.3700350969755402,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.15,""inliers_over_min_keypoints"":0.001,""inliers_times_inlier_ratio_times_log1p_matches"":1.3700350969755402}",True,,3001,3000,20,3,81.9057,342.5888,22.1956,447.4166
pilot_impostor_sd300b_00060,sd300b,impostor_sanity,0,00001619,00001024,6,9,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001619_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001024_roll_1000_09.png,14f30c23548b6e8e63c757b5f5ca47da7e94d019a66c67ba32d0744a610f7d36,eea425e4ad9544c2210455ca1cf76eb1013e98716bde1ae91adf7b782fe11027,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,0.7393569925972749,"{""geometric_inlier_count"":2.0,""geometric_inlier_ratio"":0.13333333333333333,""inliers_over_min_keypoints"":0.0006666666666666666,""inliers_times_inlier_ratio_times_log1p_matches"":0.7393569925972749}",True,,3000,3000,15,2,157.0938,286.5077,21.752,466.0506
pilot_impostor_sd300b_00061,sd300b,impostor_sanity,0,00001024,00001251,9,1,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001024_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001251_roll_1000_01.png,3e972aacaf4a8f517f0979f48197f59f043ddfd50d539841dec9389839d0583e,3de0abf7d0d0937a8e4143e21e59074da356c644cec1275a9ade4eb42a9e6775,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,2.0331054407356364,"{""geometric_inlier_count"":3.0,""geometric_inlier_ratio"":0.2727272727272727,""inliers_over_min_keypoints"":0.0011904761904761906,""inliers_times_inlier_ratio_times_log1p_matches"":2.0331054407356364}",True,,2520,3000,11,3,99.7929,309.5983,17.6134,427.8505
pilot_impostor_sd300b_00062,sd300b,impostor_sanity,0,00001251,00001669,1,5,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001251_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001669_roll_1000_05.png,f1ee5a97ce9e8e80526684da013dd194c6995578b2f3fd281e50718cf9d206d7,877e527d8a6d309198d8c160ba951eec995a5d1e0a66b49b981fa61d3fb5061c,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,30.10553997407,"{""geometric_inlier_count"":20.0,""geometric_inlier_ratio"":0.37735849056603776,""inliers_over_min_keypoints"":0.006666666666666667,""inliers_times_inlier_ratio_times_log1p_matches"":30.10553997407}",True,,3000,3001,53,20,140.3851,326.3252,20.181,487.6859
pilot_impostor_sd300b_00063,sd300b,impostor_sanity,0,00001669,00001608,5,6,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001669_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001608_roll_1000_06.png,df044b73c59d6512b8de68bf85e1bf0624e5d171b33ce5adda17523933e541f0,6b3f5b24e04388268a9d7097867e32701d2981afc28b69ec7a1929ce2eb57d7f,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,0.0,"{""geometric_inlier_count"":0.0,""geometric_inlier_ratio"":0.0,""inliers_over_min_keypoints"":0.0,""inliers_times_inlier_ratio_times_log1p_matches"":0.0}",False,insufficient_geometry_matches,713,3000,2,0,33.8827,283.3029,5.0204,322.7641
pilot_impostor_sd300b_00064,sd300b,impostor_sanity,0,00001608,00001139,6,8,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001608_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001139_roll_1000_08.png,5d395af964be46689621d5d701976f488305925ccf54249a184afa5869d274cd,8487f47f2366c2041aebc5f6277f23f3c28f35106328a4281c6948948cd562d6,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,12.341498185834087,"{""geometric_inlier_count"":10.0,""geometric_inlier_ratio"":0.37037037037037035,""inliers_over_min_keypoints"":0.0033333333333333335,""inliers_times_inlier_ratio_times_log1p_matches"":12.341498185834087}",True,,3000,3000,27,10,164.1135,263.8961,20.1161,448.6242
pilot_impostor_sd300b_00065,sd300b,impostor_sanity,0,00001139,00001023,8,10,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001139_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001023_roll_1000_10.png,593cf7b2b689adabcb26356481ccfd730b19e788592d03245d3e4b9007201caa,9feb7cd997386e04c3909dba548dc5aee9671aa12c589569d9889b1a2b95243f,development,deterministic different-anatomical-identity plain-to-roll impostor,partial_affine,native_base,geometry_model,8a7ce6755576457ffbb924e1cfe4b7341712a1745f0d5c18f813dddb1a574496,ok,,2.833213344056216,"{""geometric_inlier_count"":4.0,""geometric_inlier_ratio"":0.25,""inliers_over_min_keypoints"":0.0013333333333333333,""inliers_times_inlier_ratio_times_log1p_matches"":2.833213344056216}",True,,3000,3000,16,4,75.4755,261.508,19.9852,357.5447
