pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,benchmark_contract_version,result_schema_version,config_hash,implementation_hash,manifest_sha256,score_direction,score_semantics,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,method_prepare_a_ms,method_prepare_b_ms,method_compare_ms,total_ms,prepare_a_diagnostics,prepare_b_diagnostics,compare_diagnostics,status,error_code,error_message
sd300b_plain_self_00001008_10,sd300b,plain_self,00001008,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,291.9119366934916,27.9058,36.9572,2.1569,23.9956,29.1135,1.4255,67.0734,{},{},{},ok,,
sd300b_plain_self_00001009_01,sd300b,plain_self,00001009,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1177.9539965186484,142.9009,143.4132,14.4879,128.0721,130.0259,13.5131,300.9067,{},{},{},ok,,
sd300b_plain_self_00001009_02,sd300b,plain_self,00001009,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,536.7393482227816,76.3385,57.0605,4.4288,53.7186,51.6031,3.6956,137.8806,{},{},{},ok,,
sd300b_plain_self_00001009_03,sd300b,plain_self,00001009,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,641.6653812185099,63.6012,61.3711,5.4957,56.4966,55.3409,4.5379,130.534,{},{},{},ok,,
sd300b_plain_self_00001009_04,sd300b,plain_self,00001009,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,618.3484849168419,73.4138,56.6813,5.4557,50.7305,50.6327,4.6959,135.6163,{},{},{},ok,,
sd300b_plain_self_00001009_05,sd300b,plain_self,00001009,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,268.59504075360104,39.3464,54.01,1.6641,33.9526,34.1778,1.0719,95.0774,{},{},{},ok,,
sd300b_plain_self_00001009_06,sd300b,plain_self,00001009,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1177.9539965186484,143.9534,141.981,13.6427,129.6956,128.3266,12.7679,299.6462,{},{},{},ok,,
sd300b_plain_self_00001009_07,sd300b,plain_self,00001009,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,595.031588615174,57.8623,55.8609,4.978,49.9565,49.667,4.1383,118.7565,{},{},{},ok,,
sd300b_plain_self_00001009_08,sd300b,plain_self,00001009,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,630.006933067676,60.5064,60.0128,5.7306,53.397,53.6748,4.9587,126.3237,{},{},{},ok,,
sd300b_plain_self_00001009_09,sd300b,plain_self,00001009,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,991.4188257435281,71.1981,68.7875,9.66,63.1421,61.8264,8.8213,149.7096,{},{},{},ok,,
sd300b_plain_self_00001009_10,sd300b,plain_self,00001009,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,455.1302108051667,42.4965,39.3551,3.7223,36.8566,34.6397,2.7732,85.638,{},{},{},ok,,
sd300b_plain_self_00001010_01,sd300b,plain_self,00001010,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1177.9539965186484,114.2947,122.1865,13.9261,102.395,111.0724,12.9582,250.4742,{},{},{},ok,,
sd300b_plain_self_00001010_02,sd300b,plain_self,00001010,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,816.5421034810189,61.0578,84.6437,7.3246,53.6578,54.5708,6.4112,153.0901,{},{},{},ok,,
sd300b_plain_self_00001010_03,sd300b,plain_self,00001010,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,769.9083108776832,82.942,57.3434,6.8487,76.6558,51.3391,6.0161,147.1947,{},{},{},ok,,
sd300b_plain_self_00001010_04,sd300b,plain_self,00001010,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,816.5421034810189,63.1811,63.8955,6.9186,55.777,56.8535,6.1829,134.0526,{},{},{},ok,,
sd300b_plain_self_00001010_05,sd300b,plain_self,00001010,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,420.1548663526649,50.0422,50.34,3.232,42.9008,45.4747,2.4734,103.6854,{},{},{},ok,,
sd300b_plain_self_00001010_06,sd300b,plain_self,00001010,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1014.7357224069732,136.573,112.2723,10.1496,108.6914,101.2273,9.257,259.0563,{},{},{},ok,,
sd300b_plain_self_00001010_07,sd300b,plain_self,00001010,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,513.4224519211136,99.8652,64.0858,4.2697,92.2035,57.1992,3.438,168.2782,{},{},{},ok,,
sd300b_plain_self_00001010_08,sd300b,plain_self,00001010,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,513.4224519211136,64.7468,51.9342,3.932,43.1797,46.3736,3.088,120.6794,{},{},{},ok,,
sd300b_plain_self_00001010_09,sd300b,plain_self,00001010,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,560.0562438008951,59.2091,59.5683,5.2515,52.1479,53.4335,4.2586,124.1055,{},{},{},ok,,
sd300b_plain_self_00001010_10,sd300b,plain_self,00001010,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,198.64435184859735,21.4187,20.9129,1.2978,18.4504,18.7435,0.656,43.6928,{},{},{},ok,,
sd300b_plain_self_00001011_01,sd300b,plain_self,00001011,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1177.9539965186484,173.9317,163.5189,15.8997,160.7291,151.6638,14.9523,353.4147,{},{},{},ok,,
sd300b_plain_self_00001011_02,sd300b,plain_self,00001011,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,653.3238293693438,58.4022,55.347,6.1403,50.3633,50.0114,5.0787,119.9519,{},{},{},ok,,
sd300b_plain_self_00001011_03,sd300b,plain_self,00001011,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1003.0772738943621,77.6817,74.8677,10.4938,69.3512,66.7267,9.5926,163.1015,{},{},{},ok,,
sd300b_plain_self_00001011_04,sd300b,plain_self,00001011,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,839.8589997826866,64.5599,59.8859,8.4907,56.7395,53.3543,7.59,133.0071,{},{},{},ok,,
sd300b_plain_self_00001011_05,sd300b,plain_self,00001011,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,303.57038520610286,31.5614,31.5579,2.4087,27.4897,28.0661,1.5659,65.5846,{},{},{},ok,,
sd300b_plain_self_00001011_06,sd300b,plain_self,00001011,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1169.373683399455,137.7454,135.527,15.0526,123.6876,124.1132,14.0987,288.3989,{},{},{},ok,,
sd300b_plain_self_00001011_07,sd300b,plain_self,00001011,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,525.0809000719476,51.9792,45.12,4.0518,45.0085,40.2171,3.2983,101.2054,{},{},{},ok,,
sd300b_plain_self_00001011_08,sd300b,plain_self,00001011,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,466.7886589560007,55.3489,55.3081,3.7035,48.3467,48.8317,3.0025,114.4352,{},{},{},ok,,
sd300b_plain_self_00001011_09,sd300b,plain_self,00001011,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,793.225207179351,68.4436,65.5012,6.7392,60.7789,58.284,5.9433,140.7442,{},{},{},ok,,
sd300b_plain_self_00001011_10,sd300b,plain_self,00001011,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,408.496418201831,44.2086,44.872,3.1399,38.099,40.3257,2.4581,92.2798,{},{},{},ok,,
sd300b_plain_self_00001012_01,sd300b,plain_self,00001012,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,583.37314046434,122.4446,124.1486,5.0583,108.3936,108.6525,4.3142,251.7246,{},{},{},ok,,
sd300b_plain_self_00001012_02,sd300b,plain_self,00001012,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,548.3977963736156,58.2178,56.7774,4.3582,50.6124,49.903,3.5753,119.4193,{},{},{},ok,,
sd300b_plain_self_00001012_03,sd300b,plain_self,00001012,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,548.3977963736156,45.2292,44.7794,4.5173,39.2896,39.6135,3.5712,94.5818,{},{},{},ok,,
sd300b_plain_self_00001012_04,sd300b,plain_self,00001012,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,490.1055552576685,47.8274,49.3148,3.7369,41.5343,43.736,3.0324,100.9337,{},{},{},ok,,
sd300b_plain_self_00001012_05,sd300b,plain_self,00001012,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,455.1302108051667,48.3623,47.0866,3.6273,42.0404,41.9023,2.8521,99.1452,{},{},{},ok,,
sd300b_plain_self_00001012_06,sd300b,plain_self,00001012,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,555.8234664259855,103.3494,97.8476,5.8333,89.7924,87.3116,5.0535,207.0893,{},{},{},ok,,
sd300b_plain_self_00001012_07,sd300b,plain_self,00001012,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,408.496418201831,56.4947,59.6401,3.0263,48.8493,52.706,2.3752,119.2205,{},{},{},ok,,
sd300b_plain_self_00001012_08,sd300b,plain_self,00001012,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,385.1795219001631,57.5874,55.8555,2.7013,50.3228,48.3534,1.9072,116.2374,{},{},{},ok,,
sd300b_plain_self_00001012_09,sd300b,plain_self,00001012,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,350.20417780943853,56.6733,55.0085,2.8724,49.1163,48.7431,2.1027,114.615,{},{},{},ok,,
sd300b_plain_self_00001012_10,sd300b,plain_self,00001012,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,233.61969630109917,36.2425,37.1289,1.6948,30.8736,32.3906,1.0378,75.1308,{},{},{},ok,,
sd300b_plain_self_00001013_01,sd300b,plain_self,00001013,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,921.2208470211003,124.6643,132.2135,10.0804,109.8621,119.4715,9.2363,267.0227,{},{},{},ok,,
sd300b_plain_self_00001013_02,sd300b,plain_self,00001013,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,490.1055552576685,74.6452,62.4539,4.7232,66.345,56.2452,3.9391,141.8882,{},{},{},ok,,
sd300b_plain_self_00001013_03,sd300b,plain_self,00001013,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,723.2745182743473,54.6538,50.8953,6.694,48.5412,45.5846,5.8341,112.2998,{},{},{},ok,,
sd300b_plain_self_00001013_04,sd300b,plain_self,00001013,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b08f663f6018e7d212d9b8034cbf72597e27a69d491e805d8ec6bd894dc8c202,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,501.7640037702798,38.8878,35.6583,3.7301,33.8895,31.3251,3.0391,78.3302,{},{},{},ok,,
