pair_id,dataset,protocol,subject_id,canonical_finger_position,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b
sd300b_plain_self_00001259_04,sd300b,plain_self,00001259,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001259_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001259_plain_1000_04.png
sd300b_plain_self_00001262_05,sd300b,plain_self,00001262,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001262_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001262_plain_1000_05.png
sd300b_plain_self_00001265_05,sd300b,plain_self,00001265,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001265_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001265_plain_1000_05.png
sd300b_plain_self_00001266_10,sd300b,plain_self,00001266,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001266_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001266_plain_1000_10.png
sd300b_plain_self_00001274_10,sd300b,plain_self,00001274,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001274_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001274_plain_1000_10.png
sd300b_plain_self_00001281_02,sd300b,plain_self,00001281,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_02.png
sd300b_plain_self_00001281_03,sd300b,plain_self,00001281,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_03.png
sd300b_plain_self_00001281_04,sd300b,plain_self,00001281,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_04.png
sd300b_plain_self_00001281_05,sd300b,plain_self,00001281,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_05.png
sd300b_plain_self_00001281_06,sd300b,plain_self,00001281,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_12.png
sd300b_plain_self_00001281_07,sd300b,plain_self,00001281,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_07.png
sd300b_plain_self_00001281_10,sd300b,plain_self,00001281,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001281_plain_1000_10.png
sd300b_plain_self_00001284_10,sd300b,plain_self,00001284,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001284_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001284_plain_1000_10.png
sd300b_plain_self_00001285_01,sd300b,plain_self,00001285,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_11.png
sd300b_plain_self_00001285_02,sd300b,plain_self,00001285,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_02.png
sd300b_plain_self_00001285_03,sd300b,plain_self,00001285,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_03.png
sd300b_plain_self_00001285_04,sd300b,plain_self,00001285,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_04.png
sd300b_plain_self_00001285_05,sd300b,plain_self,00001285,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_05.png
sd300b_plain_self_00001285_07,sd300b,plain_self,00001285,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_07.png
sd300b_plain_self_00001285_08,sd300b,plain_self,00001285,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_08.png
sd300b_plain_self_00001285_09,sd300b,plain_self,00001285,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_09.png
sd300b_plain_self_00001285_10,sd300b,plain_self,00001285,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001285_plain_1000_10.png
sd300b_plain_self_00001289_10,sd300b,plain_self,00001289,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001289_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001289_plain_1000_10.png
sd300b_plain_self_00001297_02,sd300b,plain_self,00001297,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001297_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001297_plain_1000_02.png
sd300b_plain_self_00001303_10,sd300b,plain_self,00001303,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001303_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001303_plain_1000_10.png
sd300b_plain_self_00001304_02,sd300b,plain_self,00001304,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001304_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001304_plain_1000_02.png
sd300b_plain_self_00001305_06,sd300b,plain_self,00001305,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001305_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001305_plain_1000_12.png
sd300b_plain_self_00001309_02,sd300b,plain_self,00001309,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001309_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001309_plain_1000_02.png
sd300b_plain_self_00001309_07,sd300b,plain_self,00001309,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001309_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001309_plain_1000_07.png
sd300b_plain_self_00001309_10,sd300b,plain_self,00001309,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001309_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001309_plain_1000_10.png
sd300b_plain_self_00001315_09,sd300b,plain_self,00001315,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001315_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001315_plain_1000_09.png
sd300b_plain_self_00001318_02,sd300b,plain_self,00001318,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001318_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001318_plain_1000_02.png
sd300b_plain_self_00001318_05,sd300b,plain_self,00001318,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001318_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001318_plain_1000_05.png
sd300b_plain_self_00001318_09,sd300b,plain_self,00001318,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001318_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001318_plain_1000_09.png
sd300b_plain_self_00001322_05,sd300b,plain_self,00001322,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001322_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001322_plain_1000_05.png
sd300b_plain_self_00001322_06,sd300b,plain_self,00001322,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001322_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001322_plain_1000_12.png
sd300b_plain_self_00001327_05,sd300b,plain_self,00001327,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001327_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001327_plain_1000_05.png
sd300b_plain_self_00001330_09,sd300b,plain_self,00001330,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001330_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001330_plain_1000_09.png
sd300b_plain_self_00001342_10,sd300b,plain_self,00001342,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001342_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001342_plain_1000_10.png
sd300b_plain_self_00001343_06,sd300b,plain_self,00001343,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001343_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001343_plain_1000_12.png
sd300b_plain_self_00001348_03,sd300b,plain_self,00001348,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001348_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001348_plain_1000_03.png
sd300b_plain_self_00001348_07,sd300b,plain_self,00001348,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001348_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001348_plain_1000_07.png
sd300b_plain_self_00001352_07,sd300b,plain_self,00001352,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001352_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001352_plain_1000_07.png
sd300b_plain_self_00001354_10,sd300b,plain_self,00001354,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001354_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001354_plain_1000_10.png
sd300b_plain_self_00001355_10,sd300b,plain_self,00001355,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001355_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001355_plain_1000_10.png
sd300b_plain_self_00001357_05,sd300b,plain_self,00001357,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001357_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001357_plain_1000_05.png
sd300b_plain_self_00001358_05,sd300b,plain_self,00001358,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001358_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001358_plain_1000_05.png
sd300b_plain_self_00001361_10,sd300b,plain_self,00001361,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001361_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001361_plain_1000_10.png
sd300b_plain_self_00001364_09,sd300b,plain_self,00001364,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001364_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001364_plain_1000_09.png
sd300b_plain_self_00001364_10,sd300b,plain_self,00001364,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001364_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001364_plain_1000_10.png
sd300b_plain_self_00001374_04,sd300b,plain_self,00001374,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001374_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001374_plain_1000_04.png
sd300b_plain_self_00001375_09,sd300b,plain_self,00001375,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001375_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001375_plain_1000_09.png
sd300b_plain_self_00001378_09,sd300b,plain_self,00001378,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001378_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001378_plain_1000_09.png
sd300b_plain_self_00001381_10,sd300b,plain_self,00001381,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001381_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001381_plain_1000_10.png
sd300b_plain_self_00001389_03,sd300b,plain_self,00001389,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_03.png
sd300b_plain_self_00001389_04,sd300b,plain_self,00001389,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_04.png
sd300b_plain_self_00001389_07,sd300b,plain_self,00001389,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_07.png
sd300b_plain_self_00001389_09,sd300b,plain_self,00001389,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_09.png
sd300b_plain_self_00001389_10,sd300b,plain_self,00001389,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_10.png
sd300b_plain_self_00001392_05,sd300b,plain_self,00001392,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001392_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001392_plain_1000_05.png
sd300b_plain_self_00001393_08,sd300b,plain_self,00001393,8,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001393_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001393_plain_1000_08.png
sd300b_plain_self_00001395_07,sd300b,plain_self,00001395,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001395_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001395_plain_1000_07.png
sd300b_plain_self_00001401_05,sd300b,plain_self,00001401,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001401_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001401_plain_1000_05.png
sd300b_plain_self_00001407_02,sd300b,plain_self,00001407,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001407_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001407_plain_1000_02.png
sd300b_plain_self_00001409_02,sd300b,plain_self,00001409,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001409_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001409_plain_1000_02.png
sd300b_plain_self_00001415_01,sd300b,plain_self,00001415,1,1000,11,11,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001415_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001415_plain_1000_11.png
sd300b_plain_self_00001427_10,sd300b,plain_self,00001427,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001427_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001427_plain_1000_10.png
sd300b_plain_self_00001429_05,sd300b,plain_self,00001429,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001429_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001429_plain_1000_05.png
sd300b_plain_self_00001439_02,sd300b,plain_self,00001439,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001439_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001439_plain_1000_02.png
sd300b_plain_self_00001439_03,sd300b,plain_self,00001439,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001439_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001439_plain_1000_03.png
sd300b_plain_self_00001439_10,sd300b,plain_self,00001439,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001439_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001439_plain_1000_10.png
sd300b_plain_self_00001440_05,sd300b,plain_self,00001440,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001440_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001440_plain_1000_05.png
sd300b_plain_self_00001440_10,sd300b,plain_self,00001440,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001440_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001440_plain_1000_10.png
sd300b_plain_self_00001445_03,sd300b,plain_self,00001445,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001445_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001445_plain_1000_03.png
sd300b_plain_self_00001447_02,sd300b,plain_self,00001447,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001447_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001447_plain_1000_02.png
sd300b_plain_self_00001449_04,sd300b,plain_self,00001449,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001449_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001449_plain_1000_04.png
sd300b_plain_self_00001449_05,sd300b,plain_self,00001449,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001449_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001449_plain_1000_05.png
sd300b_plain_self_00001450_10,sd300b,plain_self,00001450,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001450_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001450_plain_1000_10.png
sd300b_plain_self_00001454_09,sd300b,plain_self,00001454,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001454_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001454_plain_1000_09.png
sd300b_plain_self_00001458_10,sd300b,plain_self,00001458,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001458_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001458_plain_1000_10.png
sd300b_plain_self_00001459_07,sd300b,plain_self,00001459,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001459_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001459_plain_1000_07.png
sd300b_plain_self_00001462_07,sd300b,plain_self,00001462,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001462_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001462_plain_1000_07.png
sd300b_plain_self_00001463_10,sd300b,plain_self,00001463,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001463_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001463_plain_1000_10.png
sd300b_plain_self_00001470_05,sd300b,plain_self,00001470,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001470_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001470_plain_1000_05.png
sd300b_plain_self_00001471_07,sd300b,plain_self,00001471,7,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001471_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001471_plain_1000_07.png
sd300b_plain_self_00001471_10,sd300b,plain_self,00001471,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001471_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001471_plain_1000_10.png
sd300b_plain_self_00001473_09,sd300b,plain_self,00001473,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001473_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001473_plain_1000_09.png
sd300b_plain_self_00001483_03,sd300b,plain_self,00001483,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001483_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001483_plain_1000_03.png
sd300b_plain_self_00001483_04,sd300b,plain_self,00001483,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001483_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001483_plain_1000_04.png
sd300b_plain_self_00001483_09,sd300b,plain_self,00001483,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001483_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001483_plain_1000_09.png
sd300b_plain_self_00001483_10,sd300b,plain_self,00001483,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001483_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001483_plain_1000_10.png
sd300b_plain_self_00001487_03,sd300b,plain_self,00001487,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001487_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001487_plain_1000_03.png
sd300b_plain_self_00001491_03,sd300b,plain_self,00001491,3,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001491_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001491_plain_1000_03.png
sd300b_plain_self_00001493_06,sd300b,plain_self,00001493,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001493_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001493_plain_1000_12.png
sd300b_plain_self_00001495_10,sd300b,plain_self,00001495,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001495_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001495_plain_1000_10.png
sd300b_plain_self_00001496_02,sd300b,plain_self,00001496,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001496_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001496_plain_1000_02.png
sd300b_plain_self_00001498_05,sd300b,plain_self,00001498,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001498_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001498_plain_1000_05.png
sd300b_plain_self_00001498_10,sd300b,plain_self,00001498,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001498_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001498_plain_1000_10.png
sd300b_plain_self_00001505_05,sd300b,plain_self,00001505,5,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001505_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001505_plain_1000_05.png
sd300b_plain_self_00001505_10,sd300b,plain_self,00001505,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001505_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001505_plain_1000_10.png
sd300b_plain_self_00001511_02,sd300b,plain_self,00001511,2,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001511_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001511_plain_1000_02.png
sd300b_plain_self_00001512_04,sd300b,plain_self,00001512,4,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001512_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001512_plain_1000_04.png
sd300b_plain_self_00001512_10,sd300b,plain_self,00001512,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001512_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001512_plain_1000_10.png
sd300b_plain_self_00001515_10,sd300b,plain_self,00001515,10,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001515_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001515_plain_1000_10.png
sd300b_plain_self_00001517_06,sd300b,plain_self,00001517,6,1000,12,12,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001517_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001517_plain_1000_12.png
sd300b_plain_self_00001518_09,sd300b,plain_self,00001518,9,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001518_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001518_plain_1000_09.png
