dataset,pair_id,subject_id,canonical_finger_position,primary_status,derived_status,status_equal,primary_error_code,derived_error_code,error_code_equal,primary_raw_score,derived_raw_score,raw_score_text_equal,raw_score_abs_delta,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,reproducible
sd300b,sd300b_plain_roll_00001154_04,00001154,4,ok,ok,true,,,true,210.2411620801951,210.2411620801951,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001154_05,00001154,5,ok,ok,true,,,true,101.99440385015052,101.99440385015052,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001154_06,00001154,6,ok,ok,true,,,true,150.96938872446702,150.96938872446702,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001154_07,00001154,7,ok,ok,true,,,true,119.6049195133774,119.6049195133774,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001154_08,00001154,8,ok,ok,true,,,true,168.52105222658622,168.52105222658622,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001154_09,00001154,9,ok,ok,true,,,true,125.87183650547188,125.87183650547188,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001154_10,00001154,10,ok,ok,true,,,true,114.18552823377786,114.18552823377786,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001155_01,00001155,1,ok,ok,true,,,true,86.86038905541724,86.86038905541724,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001155_02,00001155,2,ok,ok,true,,,true,83.59256687002289,83.59256687002289,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001155_03,00001155,3,ok,ok,true,,,true,51.26738065991498,51.26738065991498,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001155_04,00001155,4,ok,ok,true,,,true,96.37995740253686,96.37995740253686,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001155_05,00001155,5,ok,ok,true,,,true,41.43328528725422,41.43328528725422,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001155_06,00001155,6,ok,ok,true,,,true,104.88934338490323,104.88934338490323,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001155_07,00001155,7,ok,ok,true,,,true,120.91993194388279,120.91993194388279,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001155_08,00001155,8,ok,ok,true,,,true,98.28553443006412,98.28553443006412,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001155_09,00001155,9,ok,ok,true,,,true,95.26535616353786,95.26535616353786,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001155_10,00001155,10,ok,ok,true,,,true,64.47431676279366,64.47431676279366,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001156_01,00001156,1,ok,ok,true,,,true,76.4307502337917,76.4307502337917,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001156_02,00001156,2,ok,ok,true,,,true,69.77606881073906,69.77606881073906,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001156_03,00001156,3,ok,ok,true,,,true,1.3028397055969703,1.3028397055969703,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001156_04,00001156,4,ok,ok,true,,,true,61.31801617053228,61.31801617053228,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001156_05,00001156,5,ok,ok,true,,,true,12.709757831879635,12.709757831879635,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001156_06,00001156,6,ok,ok,true,,,true,15.861329930416112,15.861329930416112,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001156_07,00001156,7,ok,ok,true,,,true,69.6717365319492,69.6717365319492,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001156_08,00001156,8,ok,ok,true,,,true,31.480791901604203,31.480791901604203,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001156_09,00001156,9,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001156_10,00001156,10,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001157_01,00001157,1,ok,ok,true,,,true,154.2527434324503,154.2527434324503,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001157_02,00001157,2,ok,ok,true,,,true,108.99745434646763,108.99745434646763,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001157_03,00001157,3,ok,ok,true,,,true,12.54069439745083,12.54069439745083,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001157_04,00001157,4,ok,ok,true,,,true,99.2238809108298,99.2238809108298,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001157_05,00001157,5,ok,ok,true,,,true,65.88037576859858,65.88037576859858,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001157_06,00001157,6,ok,ok,true,,,true,191.72562788045894,191.72562788045894,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001157_07,00001157,7,ok,ok,true,,,true,167.76292937505576,167.76292937505576,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001157_08,00001157,8,ok,ok,true,,,true,62.065539745569424,62.065539745569424,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001157_09,00001157,9,ok,ok,true,,,true,127.0560572262575,127.0560572262575,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001157_10,00001157,10,ok,ok,true,,,true,68.58398076180364,68.58398076180364,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001158_01,00001158,1,ok,ok,true,,,true,72.88977502032199,72.88977502032199,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001158_02,00001158,2,ok,ok,true,,,true,39.49976054971474,39.49976054971474,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001158_03,00001158,3,ok,ok,true,,,true,0.34572126009410986,0.34572126009410986,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001158_04,00001158,4,ok,ok,true,,,true,153.15612552322585,153.15612552322585,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001158_05,00001158,5,ok,ok,true,,,true,73.77134973228846,73.77134973228846,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001158_06,00001158,6,ok,ok,true,,,true,157.2078429897789,157.2078429897789,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001158_07,00001158,7,ok,ok,true,,,true,114.78970383846126,114.78970383846126,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001158_08,00001158,8,ok,ok,true,,,true,28.55562956234713,28.55562956234713,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001158_09,00001158,9,ok,ok,true,,,true,165.43733343847816,165.43733343847816,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001158_10,00001158,10,ok,ok,true,,,true,67.44872072115263,67.44872072115263,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001159_01,00001159,1,ok,ok,true,,,true,102.51890007853513,102.51890007853513,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001159_02,00001159,2,ok,ok,true,,,true,81.122539533165,81.122539533165,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001159_03,00001159,3,ok,ok,true,,,true,9.816882545777746,9.816882545777746,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001159_04,00001159,4,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001159_05,00001159,5,ok,ok,true,,,true,175.71372133429617,175.71372133429617,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001159_06,00001159,6,ok,ok,true,,,true,9.10139440258193,9.10139440258193,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001159_07,00001159,7,ok,ok,true,,,true,72.21338932452215,72.21338932452215,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001159_08,00001159,8,ok,ok,true,,,true,42.206777458337164,42.206777458337164,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001159_09,00001159,9,ok,ok,true,,,true,1.160374284193513,1.160374284193513,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001159_10,00001159,10,ok,ok,true,,,true,52.03040802181616,52.03040802181616,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001160_02,00001160,2,ok,ok,true,,,true,2.5940959577876943,2.5940959577876943,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001160_03,00001160,3,ok,ok,true,,,true,21.238695296305174,21.238695296305174,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001160_04,00001160,4,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001160_05,00001160,5,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001160_07,00001160,7,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001160_08,00001160,8,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001160_09,00001160,9,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001160_10,00001160,10,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001161_01,00001161,1,ok,ok,true,,,true,197.6027306927417,197.6027306927417,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001161_02,00001161,2,ok,ok,true,,,true,77.03863699663945,77.03863699663945,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001161_03,00001161,3,ok,ok,true,,,true,49.62691815926732,49.62691815926732,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001161_04,00001161,4,ok,ok,true,,,true,219.23982334122724,219.23982334122724,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001161_05,00001161,5,ok,ok,true,,,true,174.04510694158182,174.04510694158182,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001161_06,00001161,6,ok,ok,true,,,true,148.65870167031946,148.65870167031946,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001161_07,00001161,7,ok,ok,true,,,true,19.56506159568923,19.56506159568923,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001161_08,00001161,8,ok,ok,true,,,true,208.7359126247564,208.7359126247564,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001161_09,00001161,9,ok,ok,true,,,true,111.24519936949554,111.24519936949554,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001161_10,00001161,10,ok,ok,true,,,true,84.66522856848084,84.66522856848084,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001162_01,00001162,1,ok,ok,true,,,true,47.74581989712593,47.74581989712593,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001162_02,00001162,2,ok,ok,true,,,true,28.868167473243005,28.868167473243005,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001162_03,00001162,3,ok,ok,true,,,true,56.56203622880748,56.56203622880748,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001162_04,00001162,4,ok,ok,true,,,true,92.48323587254659,92.48323587254659,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001162_05,00001162,5,ok,ok,true,,,true,57.90151854148304,57.90151854148304,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001162_06,00001162,6,ok,ok,true,,,true,16.743953892054815,16.743953892054815,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001162_07,00001162,7,ok,ok,true,,,true,2.420211945997848,2.420211945997848,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001162_08,00001162,8,ok,ok,true,,,true,53.14201006112205,53.14201006112205,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001162_09,00001162,9,ok,ok,true,,,true,34.76968373831671,34.76968373831671,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001162_10,00001162,10,ok,ok,true,,,true,51.13469485299732,51.13469485299732,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001163_01,00001163,1,ok,ok,true,,,true,35.15229335049426,35.15229335049426,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001163_02,00001163,2,ok,ok,true,,,true,93.8633490090915,93.8633490090915,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001163_03,00001163,3,ok,ok,true,,,true,18.954539434912007,18.954539434912007,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001163_04,00001163,4,ok,ok,true,,,true,27.522396696438335,27.522396696438335,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001163_05,00001163,5,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001163_06,00001163,6,ok,ok,true,,,true,4.28935194733664,4.28935194733664,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001163_07,00001163,7,ok,ok,true,,,true,114.1032970996893,114.1032970996893,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001163_08,00001163,8,ok,ok,true,,,true,94.34474656403827,94.34474656403827,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001163_09,00001163,9,ok,ok,true,,,true,36.51067069506253,36.51067069506253,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001163_10,00001163,10,ok,ok,true,,,true,0.0818945376543721,0.0818945376543721,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001164_01,00001164,1,ok,ok,true,,,true,79.07392290598341,79.07392290598341,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001164_02,00001164,2,ok,ok,true,,,true,57.36612355740806,57.36612355740806,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001164_03,00001164,3,ok,ok,true,,,true,119.33749292757597,119.33749292757597,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001164_04,00001164,4,ok,ok,true,,,true,9.332568696253801,9.332568696253801,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001164_05,00001164,5,ok,ok,true,,,true,59.17133102776341,59.17133102776341,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001164_06,00001164,6,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001164_07,00001164,7,ok,ok,true,,,true,18.019426541776205,18.019426541776205,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001164_08,00001164,8,ok,ok,true,,,true,42.210752843058884,42.210752843058884,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001164_09,00001164,9,ok,ok,true,,,true,35.89775287933221,35.89775287933221,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001164_10,00001164,10,ok,ok,true,,,true,0.2196292163515307,0.2196292163515307,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001165_02,00001165,2,ok,ok,true,,,true,145.23841794903802,145.23841794903802,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001165_03,00001165,3,ok,ok,true,,,true,170.7874976760839,170.7874976760839,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001165_04,00001165,4,ok,ok,true,,,true,62.93621480181563,62.93621480181563,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001165_05,00001165,5,ok,ok,true,,,true,179.23494113729416,179.23494113729416,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001165_07,00001165,7,ok,ok,true,,,true,273.4893753187133,273.4893753187133,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001165_08,00001165,8,ok,ok,true,,,true,239.56254302409266,239.56254302409266,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001165_09,00001165,9,ok,ok,true,,,true,66.35134142954465,66.35134142954465,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001165_10,00001165,10,ok,ok,true,,,true,97.98268550564421,97.98268550564421,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001166_01,00001166,1,ok,ok,true,,,true,175.52930847501986,175.52930847501986,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001166_02,00001166,2,ok,ok,true,,,true,10.520386875550766,10.520386875550766,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001166_03,00001166,3,ok,ok,true,,,true,67.08500288760911,67.08500288760911,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001166_04,00001166,4,ok,ok,true,,,true,57.29319838222319,57.29319838222319,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001166_05,00001166,5,ok,ok,true,,,true,92.5554637622223,92.5554637622223,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001166_06,00001166,6,ok,ok,true,,,true,5.5209951384523315,5.5209951384523315,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001166_07,00001166,7,ok,ok,true,,,true,38.358785520980135,38.358785520980135,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001166_08,00001166,8,ok,ok,true,,,true,76.05940114026582,76.05940114026582,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001166_09,00001166,9,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001166_10,00001166,10,ok,ok,true,,,true,52.488265817603725,52.488265817603725,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001167_01,00001167,1,ok,ok,true,,,true,10.317683443530163,10.317683443530163,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001167_02,00001167,2,ok,ok,true,,,true,0.5099167342849221,0.5099167342849221,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001167_03,00001167,3,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001167_04,00001167,4,ok,ok,true,,,true,1.2393183772099197,1.2393183772099197,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001167_05,00001167,5,ok,ok,true,,,true,0.7962938792306345,0.7962938792306345,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001167_06,00001167,6,ok,ok,true,,,true,85.93442436399408,85.93442436399408,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001167_07,00001167,7,ok,ok,true,,,true,26.804165328512,26.804165328512,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001167_08,00001167,8,ok,ok,true,,,true,29.433480820965034,29.433480820965034,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001167_09,00001167,9,ok,ok,true,,,true,0.8972445964646509,0.8972445964646509,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001168_01,00001168,1,ok,ok,true,,,true,104.06197185814132,104.06197185814132,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001168_02,00001168,2,ok,ok,true,,,true,135.37382429166024,135.37382429166024,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001168_03,00001168,3,ok,ok,true,,,true,71.54716212789204,71.54716212789204,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001168_04,00001168,4,ok,ok,true,,,true,15.557764215506307,15.557764215506307,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001168_05,00001168,5,ok,ok,true,,,true,5.3978588741226545,5.3978588741226545,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001168_06,00001168,6,ok,ok,true,,,true,49.637149970205805,49.637149970205805,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001168_07,00001168,7,ok,ok,true,,,true,95.80786224049803,95.80786224049803,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001168_08,00001168,8,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001168_09,00001168,9,ok,ok,true,,,true,43.811133919466236,43.811133919466236,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001168_10,00001168,10,ok,ok,true,,,true,60.43477243729228,60.43477243729228,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001169_01,00001169,1,ok,ok,true,,,true,80.58707580671349,80.58707580671349,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001169_02,00001169,2,ok,ok,true,,,true,1.5237380821152544,1.5237380821152544,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001169_03,00001169,3,ok,ok,true,,,true,105.12059448412825,105.12059448412825,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001169_04,00001169,4,ok,ok,true,,,true,110.40270787517994,110.40270787517994,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001169_05,00001169,5,ok,ok,true,,,true,109.34652740049427,109.34652740049427,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001169_06,00001169,6,ok,ok,true,,,true,94.41924530831244,94.41924530831244,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001169_07,00001169,7,ok,ok,true,,,true,59.54353698699644,59.54353698699644,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001169_08,00001169,8,ok,ok,true,,,true,72.79960003736237,72.79960003736237,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001169_09,00001169,9,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001169_10,00001169,10,ok,ok,true,,,true,1.8449841979792079,1.8449841979792079,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001170_01,00001170,1,ok,ok,true,,,true,256.80778149044204,256.80778149044204,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001170_02,00001170,2,ok,ok,true,,,true,136.47936900239884,136.47936900239884,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001170_03,00001170,3,ok,ok,true,,,true,73.1387176338284,73.1387176338284,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001170_04,00001170,4,ok,ok,true,,,true,235.02679295106017,235.02679295106017,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001170_05,00001170,5,ok,ok,true,,,true,102.6806499257944,102.6806499257944,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001170_06,00001170,6,ok,ok,true,,,true,279.85594193227917,279.85594193227917,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001170_07,00001170,7,ok,ok,true,,,true,41.33255189403925,41.33255189403925,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001170_08,00001170,8,ok,ok,true,,,true,123.22012153568674,123.22012153568674,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001170_09,00001170,9,ok,ok,true,,,true,152.0427846157117,152.0427846157117,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001170_10,00001170,10,ok,ok,true,,,true,136.1511148848027,136.1511148848027,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001171_01,00001171,1,ok,ok,true,,,true,14.803343316187071,14.803343316187071,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001171_02,00001171,2,ok,ok,true,,,true,103.25719667741367,103.25719667741367,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001171_03,00001171,3,ok,ok,true,,,true,63.4805980659006,63.4805980659006,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001171_04,00001171,4,ok,ok,true,,,true,70.57571558140916,70.57571558140916,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001171_05,00001171,5,ok,ok,true,,,true,38.53777748186593,38.53777748186593,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001171_06,00001171,6,ok,ok,true,,,true,83.8475047145136,83.8475047145136,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001171_07,00001171,7,ok,ok,true,,,true,186.3260233746816,186.3260233746816,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001171_08,00001171,8,ok,ok,true,,,true,139.2286457741509,139.2286457741509,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001171_09,00001171,9,ok,ok,true,,,true,161.467241369367,161.467241369367,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001171_10,00001171,10,ok,ok,true,,,true,143.3767427962156,143.3767427962156,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001172_01,00001172,1,ok,ok,true,,,true,36.66057694877817,36.66057694877817,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001172_02,00001172,2,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001172_03,00001172,3,ok,ok,true,,,true,11.340518789531309,11.340518789531309,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001172_04,00001172,4,ok,ok,true,,,true,108.22836311428722,108.22836311428722,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001172_05,00001172,5,ok,ok,true,,,true,110.28992191277823,110.28992191277823,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001172_06,00001172,6,ok,ok,true,,,true,189.57684240773153,189.57684240773153,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001172_07,00001172,7,ok,ok,true,,,true,40.664611038232906,40.664611038232906,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001172_08,00001172,8,ok,ok,true,,,true,122.84419749391752,122.84419749391752,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001172_09,00001172,9,ok,ok,true,,,true,178.35478755431546,178.35478755431546,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001172_10,00001172,10,ok,ok,true,,,true,45.35857718228358,45.35857718228358,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001173_01,00001173,1,ok,ok,true,,,true,140.82923244647475,140.82923244647475,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001173_02,00001173,2,ok,ok,true,,,true,103.81065639076282,103.81065639076282,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001173_03,00001173,3,ok,ok,true,,,true,11.906398666398713,11.906398666398713,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001173_04,00001173,4,ok,ok,true,,,true,212.29836956523803,212.29836956523803,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001173_05,00001173,5,ok,ok,true,,,true,140.62143482513846,140.62143482513846,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001173_06,00001173,6,ok,ok,true,,,true,63.29050118642837,63.29050118642837,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001173_07,00001173,7,ok,ok,true,,,true,70.95246266984498,70.95246266984498,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001173_08,00001173,8,ok,ok,true,,,true,72.88620689695291,72.88620689695291,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001173_09,00001173,9,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001173_10,00001173,10,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001174_01,00001174,1,ok,ok,true,,,true,72.40665572689193,72.40665572689193,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001174_02,00001174,2,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001174_03,00001174,3,ok,ok,true,,,true,42.33246284795334,42.33246284795334,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001174_04,00001174,4,ok,ok,true,,,true,106.98798883740886,106.98798883740886,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001174_05,00001174,5,ok,ok,true,,,true,62.60960423950875,62.60960423950875,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001174_06,00001174,6,ok,ok,true,,,true,241.10927741683946,241.10927741683946,true,0.0,true,true,true,true
sd300b,sd300b_plain_roll_00001174_07,00001174,7,ok,ok,true,,,true,18.25145793482688,18.25145793482688,true,0.0,true,true,true,true
