pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,benchmark_contract_version,result_schema_version,config_hash,implementation_hash,manifest_sha256,score_direction,score_semantics,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,method_prepare_a_ms,method_prepare_b_ms,method_compare_ms,total_ms,prepare_a_diagnostics,prepare_b_diagnostics,compare_diagnostics,status,error_code,error_message
sd300c_plain_roll_00001011_06,sd300c,plain_roll,00001011,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,86.58516469238899,263.5606,429.6386,12.9461,214.283,351.055,11.5611,706.2352,{},{},{},ok,,
sd300c_plain_roll_00001011_07,sd300c,plain_roll,00001011,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,85.28111468799557,106.4809,408.6627,4.5421,89.709,336.6174,3.3431,519.7524,{},{},{},ok,,
sd300c_plain_roll_00001011_08,sd300c,plain_roll,00001011,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,61.8823146219265,150.6026,396.3599,3.5798,103.4181,325.2568,2.6158,550.6218,{},{},{},ok,,
sd300c_plain_roll_00001011_09,sd300c,plain_roll,00001011,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,69.89713506759443,146.1278,401.9248,6.6879,120.8987,331.201,5.6332,554.8003,{},{},{},ok,,
sd300c_plain_roll_00001011_10,sd300c,plain_roll,00001011,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,116.18596581105922,87.6356,405.4227,2.7919,73.7288,333.5754,1.8914,495.903,{},{},{},ok,,
sd300c_plain_roll_00001012_01,sd300c,plain_roll,00001012,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,135.8404081273162,253.889,466.3563,4.2738,208.5346,386.299,3.2065,724.5913,{},{},{},ok,,
sd300c_plain_roll_00001012_02,sd300c,plain_roll,00001012,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,133.39208466509507,135.2197,412.0081,4.7171,111.2069,340.5601,3.7445,552.0128,{},{},{},ok,,
sd300c_plain_roll_00001012_03,sd300c,plain_roll,00001012,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,157.39926018867212,104.0344,463.4916,3.9979,86.0018,377.8665,2.9855,571.5927,{},{},{},ok,,
sd300c_plain_roll_00001012_04,sd300c,plain_roll,00001012,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,176.17337081024584,116.8759,459.6429,3.6876,97.0926,384.3124,2.6516,580.2705,{},{},{},ok,,
sd300c_plain_roll_00001012_05,sd300c,plain_roll,00001012,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,123.72794336572854,98.7614,440.3304,3.2124,81.7633,367.3728,2.1943,542.3955,{},{},{},ok,,
sd300c_plain_roll_00001012_06,sd300c,plain_roll,00001012,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,131.2170267755948,226.2564,469.3349,5.7511,173.4161,389.2273,4.6822,701.4111,{},{},{},ok,,
sd300c_plain_roll_00001012_07,sd300c,plain_roll,00001012,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,179.337788930806,135.6788,388.3336,3.1409,111.9862,317.861,2.1505,527.2097,{},{},{},ok,,
sd300c_plain_roll_00001012_08,sd300c,plain_roll,00001012,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,18.52591198122014,120.2916,428.9824,2.6432,97.5352,357.407,1.7561,551.9802,{},{},{},ok,,
sd300c_plain_roll_00001012_09,sd300c,plain_roll,00001012,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,139.01778582126605,124.0911,426.0265,3.1005,101.3218,336.5901,2.0988,553.2987,{},{},{},ok,,
sd300c_plain_roll_00001012_10,sd300c,plain_roll,00001012,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,90.99341257576592,92.306,437.6899,2.2826,79.3948,365.525,1.2443,532.3369,{},{},{},ok,,
sd300c_plain_roll_00001013_01,sd300c,plain_roll,00001013,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,17.16341017386057,284.7443,636.6737,9.4237,219.2287,551.2453,8.2584,930.9104,{},{},{},ok,,
sd300c_plain_roll_00001013_02,sd300c,plain_roll,00001013,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,128.31760474494394,126.6331,491.3852,4.744,103.5031,410.1688,3.7091,622.8395,{},{},{},ok,,
sd300c_plain_roll_00001013_03,sd300c,plain_roll,00001013,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,128.50269235391002,103.2975,476.9444,6.1452,84.2461,395.3293,4.9566,586.4568,{},{},{},ok,,
sd300c_plain_roll_00001013_04,sd300c,plain_roll,00001013,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,4.431055648781136,79.5173,457.9812,4.1512,66.1198,374.6793,3.2023,541.7207,{},{},{},ok,,
sd300c_plain_roll_00001013_05,sd300c,plain_roll,00001013,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,29.20056203084407,135.2432,448.1124,8.4012,114.1529,374.8311,7.3866,591.8282,{},{},{},ok,,
sd300c_plain_roll_00001013_06,sd300c,plain_roll,00001013,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,53.808127676174884,267.0257,488.9359,11.6535,222.3207,407.1786,10.4092,767.6768,{},{},{},ok,,
sd300c_plain_roll_00001013_07,sd300c,plain_roll,00001013,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,59.61501687802563,86.0672,502.6289,2.3633,71.1071,416.9049,1.4293,591.1217,{},{},{},ok,,
sd300c_plain_roll_00001013_08,sd300c,plain_roll,00001013,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,83.28241500317861,113.5459,492.905,6.2658,94.0069,405.1624,5.2109,612.7836,{},{},{},ok,,
sd300c_plain_roll_00001013_09,sd300c,plain_roll,00001013,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,3.947978217052535,99.1877,465.7887,3.6064,81.7533,380.3379,2.7349,568.6433,{},{},{},ok,,
sd300c_plain_roll_00001013_10,sd300c,plain_roll,00001013,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,89.06052214446626,78.9445,428.929,2.5672,64.4328,353.8911,1.6713,510.5058,{},{},{},ok,,
sd300c_plain_roll_00001014_01,sd300c,plain_roll,00001014,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,98.13396342240333,278.315,401.6312,12.3703,231.1825,335.3617,11.1292,692.4032,{},{},{},ok,,
sd300c_plain_roll_00001014_02,sd300c,plain_roll,00001014,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,56.5592717031823,88.6877,413.9929,4.9719,73.4325,340.9468,3.6217,507.7144,{},{},{},ok,,
sd300c_plain_roll_00001014_03,sd300c,plain_roll,00001014,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,119.73685111172398,82.5798,373.4713,3.9086,68.3559,306.0848,2.95,460.0227,{},{},{},ok,,
sd300c_plain_roll_00001014_04,sd300c,plain_roll,00001014,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,96.69525575274102,93.2949,377.8125,5.0051,78.1004,308.3299,3.9796,476.1812,{},{},{},ok,,
sd300c_plain_roll_00001014_05,sd300c,plain_roll,00001014,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.023186063781929,95.7606,385.429,5.167,81.0559,318.1071,4.0532,486.439,{},{},{},ok,,
sd300c_plain_roll_00001014_06,sd300c,plain_roll,00001014,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,76.42108312762043,288.6625,421.5681,11.9504,239.8104,348.9374,10.9034,722.2448,{},{},{},ok,,
sd300c_plain_roll_00001014_07,sd300c,plain_roll,00001014,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,21.889510710394127,105.9981,403.8914,3.7585,88.9121,328.9927,2.8536,513.7155,{},{},{},ok,,
sd300c_plain_roll_00001014_08,sd300c,plain_roll,00001014,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,10.086366441612142,91.6791,424.3556,5.0358,76.039,348.7885,3.9937,521.1369,{},{},{},ok,,
sd300c_plain_roll_00001014_09,sd300c,plain_roll,00001014,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,28.86357779107923,91.6803,434.517,4.3188,76.9138,358.8927,3.3802,530.5783,{},{},{},ok,,
sd300c_plain_roll_00001014_10,sd300c,plain_roll,00001014,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,24.49001914113591,77.1283,387.4649,3.2731,65.2504,318.2695,2.3344,467.918,{},{},{},ok,,
sd300c_plain_roll_00001015_01,sd300c,plain_roll,00001015,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,8.179001516750528,262.6281,511.9648,12.91,214.1608,436.0848,11.8113,787.5792,{},{},{},ok,,
sd300c_plain_roll_00001015_02,sd300c,plain_roll,00001015,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,21.331349527376116,139.8586,641.8397,7.7972,115.3091,525.8928,6.689,789.571,{},{},{},ok,,
sd300c_plain_roll_00001015_03,sd300c,plain_roll,00001015,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,121.71930489505392,106.6779,563.4603,2.648,88.3032,464.0471,1.716,672.8499,{},{},{},ok,,
sd300c_plain_roll_00001015_04,sd300c,plain_roll,00001015,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,88.6572,612.7502,3.0971,75.1619,523.3929,2.1697,704.5689,{},{},{},ok,,
sd300c_plain_roll_00001015_05,sd300c,plain_roll,00001015,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,62.68806153333412,90.7391,476.5236,2.4196,74.3694,387.6768,1.3573,569.7447,{},{},{},ok,,
sd300c_plain_roll_00001015_06,sd300c,plain_roll,00001015,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,162.82147007559055,315.6575,495.6744,10.4879,261.8513,409.0007,9.4529,821.8994,{},{},{},ok,,
sd300c_plain_roll_00001015_07,sd300c,plain_roll,00001015,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,133.7892,561.8882,5.3076,111.8964,473.9692,4.3788,701.0609,{},{},{},ok,,
sd300c_plain_roll_00001015_08,sd300c,plain_roll,00001015,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,31.649473791153127,109.7412,536.607,3.1002,82.4138,446.6546,2.1202,649.5347,{},{},{},ok,,
sd300c_plain_roll_00001015_09,sd300c,plain_roll,00001015,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,24.230604656014002,111.4724,576.1171,5.4422,94.5586,484.4315,3.947,693.097,{},{},{},ok,,
sd300c_plain_roll_00001015_10,sd300c,plain_roll,00001015,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,c6100bca555af42071e5f70a56b8d084ba95c7d519a184520e0cdea0cc70359c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.2987546198890272,97.7529,532.6939,3.1415,80.7096,447.1545,2.2351,633.652,{},{},{},ok,,
