pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,benchmark_contract_version,result_schema_version,config_hash,implementation_hash,manifest_sha256,score_direction,score_semantics,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,method_prepare_a_ms,method_prepare_b_ms,method_compare_ms,total_ms,prepare_a_diagnostics,prepare_b_diagnostics,compare_diagnostics,status,error_code,error_message
sd300c_plain_self_00001008_10,sd300c,plain_self,00001008,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,268.59504075360104,56.1007,56.8591,1.8952,46.2698,48.5629,1.191,114.9297,{},{},{},ok,,
sd300c_plain_self_00001009_01,sd300c,plain_self,00001009,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1177.9539965186484,292.1683,285.6424,15.2098,237.5728,231.2853,14.1389,593.0924,{},{},{},ok,,
sd300c_plain_self_00001009_02,sd300c,plain_self,00001009,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,653.3238293693438,125.5413,125.7882,6.3352,100.9179,103.7495,5.4148,257.7513,{},{},{},ok,,
sd300c_plain_self_00001009_03,sd300c,plain_self,00001009,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,618.3484849168419,138.6739,137.1734,5.6056,113.0002,112.6991,4.5799,281.5124,{},{},{},ok,,
sd300c_plain_self_00001009_04,sd300c,plain_self,00001009,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,595.031588615174,137.6372,136.6898,11.0508,111.9549,113.2132,3.8715,285.4571,{},{},{},ok,,
sd300c_plain_self_00001009_05,sd300c,plain_self,00001009,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,268.59504075360104,85.1943,81.8758,1.8512,71.0043,69.1728,1.1775,168.9804,{},{},{},ok,,
sd300c_plain_self_00001009_06,sd300c,plain_self,00001009,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1177.9539965186484,286.3362,307.2009,14.2817,233.8792,255.7461,13.0541,607.9056,{},{},{},ok,,
sd300c_plain_self_00001009_07,sd300c,plain_self,00001009,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,571.7146919517289,123.8195,129.7961,5.1425,99.1436,106.2448,4.0449,258.8268,{},{},{},ok,,
sd300c_plain_self_00001009_08,sd300c,plain_self,00001009,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,630.006933067676,130.821,127.6717,5.7416,105.6376,104.5775,4.9079,264.2988,{},{},{},ok,,
sd300c_plain_self_00001009_09,sd300c,plain_self,00001009,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1084.6864113119768,158.2304,162.2999,12.5447,128.5083,123.8291,11.4962,333.1459,{},{},{},ok,,
sd300c_plain_self_00001009_10,sd300c,plain_self,00001009,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,385.1795219001631,82.0169,81.2787,2.9611,66.6552,67.1588,2.0509,166.3265,{},{},{},ok,,
sd300c_plain_self_00001010_01,sd300c,plain_self,00001010,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1106.8311538790545,249.3856,245.784,12.5832,204.1295,200.6936,11.4299,507.8242,{},{},{},ok,,
sd300c_plain_self_00001010_02,sd300c,plain_self,00001010,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,921.4681368385244,129.5414,140.1775,9.5496,105.1498,116.1193,8.3649,279.3484,{},{},{},ok,,
sd300c_plain_self_00001010_03,sd300c,plain_self,00001010,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,734.9329664251815,140.6089,150.1289,6.7725,116.1955,108.1647,5.9096,297.5753,{},{},{},ok,,
sd300c_plain_self_00001010_04,sd300c,plain_self,00001010,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,886.4927923860226,150.0016,141.8042,8.7095,122.2556,116.5388,7.7299,300.5948,{},{},{},ok,,
sd300c_plain_self_00001010_05,sd300c,plain_self,00001010,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,455.1302108051667,139.8751,104.6187,3.5493,102.5609,87.5373,2.8287,248.1248,{},{},{},ok,,
sd300c_plain_self_00001010_06,sd300c,plain_self,00001010,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1038.052618708641,256.4932,243.0261,19.8555,187.9466,200.6843,11.9451,519.4333,{},{},{},ok,,
sd300c_plain_self_00001010_07,sd300c,plain_self,00001010,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,571.7146919517289,143.7486,133.4607,5.0219,116.7949,110.4527,3.8943,282.3166,{},{},{},ok,,
sd300c_plain_self_00001010_08,sd300c,plain_self,00001010,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,548.3977963736156,111.0586,107.7096,4.8517,87.8102,89.1309,3.7591,223.6861,{},{},{},ok,,
sd300c_plain_self_00001010_09,sd300c,plain_self,00001010,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,536.7393482227816,124.8811,125.504,5.4145,102.0143,104.8737,4.1975,255.8666,{},{},{},ok,,
sd300c_plain_self_00001010_10,sd300c,plain_self,00001010,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,256.93659260276706,38.5051,37.6902,1.8177,33.322,32.938,1.0562,78.0662,{},{},{},ok,,
sd300c_plain_self_00001011_01,sd300c,plain_self,00001011,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1127.121131255531,315.6631,291.5972,13.7779,247.4524,243.4391,12.5429,621.107,{},{},{},ok,,
sd300c_plain_self_00001011_02,sd300c,plain_self,00001011,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,536.7393482227816,129.3366,116.4611,4.4117,94.2292,96.5599,3.5959,250.2823,{},{},{},ok,,
sd300c_plain_self_00001011_03,sd300c,plain_self,00001011,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1073.027963161143,168.3947,168.1341,11.8661,138.7976,139.5968,10.9386,348.4614,{},{},{},ok,,
sd300c_plain_self_00001011_04,sd300c,plain_self,00001011,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,781.5667590285171,140.96,139.548,7.3266,114.7517,114.4929,6.1489,287.8961,{},{},{},ok,,
sd300c_plain_self_00001011_05,sd300c,plain_self,00001011,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,291.9119366934916,64.4466,60.5165,2.2315,51.0673,50.8907,1.4353,127.2489,{},{},{},ok,,
sd300c_plain_self_00001011_06,sd300c,plain_self,00001011,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1154.2463823054504,262.9423,293.3606,15.2514,216.88,246.0261,14.0268,571.6226,{},{},{},ok,,
sd300c_plain_self_00001011_07,sd300c,plain_self,00001011,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,560.0562438008951,108.207,96.9129,4.3838,89.579,81.3355,3.6168,209.5673,{},{},{},ok,,
sd300c_plain_self_00001011_08,sd300c,plain_self,00001011,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,513.4224519211136,117.0989,116.8138,4.3678,94.0063,93.5336,3.4826,238.3519,{},{},{},ok,,
sd300c_plain_self_00001011_09,sd300c,plain_self,00001011,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,851.5174479335209,153.7889,167.6033,8.5447,126.1236,126.7451,7.6914,329.9991,{},{},{},ok,,
sd300c_plain_self_00001011_10,sd300c,plain_self,00001011,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,385.1795219001631,108.9121,88.6428,2.6101,77.2096,73.334,1.9544,200.2237,{},{},{},ok,,
sd300c_plain_self_00001012_01,sd300c,plain_self,00001012,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,490.1055552576685,243.0138,247.4011,4.2095,198.6876,203.3747,3.2977,494.6883,{},{},{},ok,,
sd300c_plain_self_00001012_02,sd300c,plain_self,00001012,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,560.0562438008951,137.7701,143.2458,5.3585,112.0887,114.2349,4.4702,286.4549,{},{},{},ok,,
sd300c_plain_self_00001012_03,sd300c,plain_self,00001012,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,513.4224519211136,103.5248,105.288,3.6496,82.8349,87.1395,2.9839,212.5362,{},{},{},ok,,
sd300c_plain_self_00001012_04,sd300c,plain_self,00001012,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,501.7640037702798,111.4328,127.3441,4.3017,89.0258,91.1893,3.2313,243.1496,{},{},{},ok,,
sd300c_plain_self_00001012_05,sd300c,plain_self,00001012,5,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,443.4717626543328,105.3874,94.1021,3.26,80.1244,77.3494,2.541,202.8141,{},{},{},ok,,
sd300c_plain_self_00001012_06,sd300c,plain_self,00001012,6,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,543.8394207390979,216.5789,217.8577,5.9215,175.7863,178.8222,5.0852,440.4177,{},{},{},ok,,
sd300c_plain_self_00001012_07,sd300c,plain_self,00001012,7,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,408.496418201831,132.9544,125.2411,3.0616,106.3357,101.5614,2.3792,261.3248,{},{},{},ok,,
sd300c_plain_self_00001012_08,sd300c,plain_self,00001012,8,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,373.5210741111065,124.4994,145.5485,3.1082,102.545,105.6115,2.2004,273.234,{},{},{},ok,,
sd300c_plain_self_00001012_09,sd300c,plain_self,00001012,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,396.8379700509971,152.1527,124.3585,2.8412,106.106,102.6431,2.2093,279.4163,{},{},{},ok,,
sd300c_plain_self_00001012_10,sd300c,plain_self,00001012,10,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,221.96124815026528,87.3266,83.3038,2.2326,72.937,69.4691,1.1113,172.923,{},{},{},ok,,
sd300c_plain_self_00001013_01,sd300c,plain_self,00001013,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,921.4681368385244,268.5903,257.433,9.9935,208.975,212.4569,8.95,536.079,{},{},{},ok,,
sd300c_plain_self_00001013_02,sd300c,plain_self,00001013,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,525.0809000719476,133.1479,132.9851,4.5272,109.6928,105.9393,3.6933,270.7334,{},{},{},ok,,
sd300c_plain_self_00001013_03,sd300c,plain_self,00001013,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,711.6160701235136,105.2715,101.3051,6.1613,84.7471,83.3822,5.3425,212.8094,{},{},{},ok,,
sd300c_plain_self_00001013_04,sd300c,plain_self,00001013,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,4bdd7485759425135b71461f136bd4f285e046ab68db55f9b2af3bd1f0ffc30d,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,618.3484849168419,93.4344,78.0793,5.0046,65.1696,65.5501,4.2944,176.5828,{},{},{},ok,,
