dataset,subject_id,canonical_finger_position,plain_self_status,plain_self_raw_score,roll_self_status,roll_self_raw_score,base_plain_roll_pair_id
sd300c,00001168,8,ok,734.9329664251815,ok,1177.9539965186484,sd300c_plain_roll_00001168_08
sd300c,00001168,9,ok,723.2745182743473,ok,1177.9539965186484,sd300c_plain_roll_00001168_09
sd300c,00001168,10,ok,443.4717626543328,ok,1177.9539965186484,sd300c_plain_roll_00001168_10
sd300c,00001169,1,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001169_01
sd300c,00001169,2,ok,734.9329664251815,ok,1166.1001890502716,sd300c_plain_roll_00001169_02
sd300c,00001169,3,ok,595.031588615174,ok,1177.9539965186484,sd300c_plain_roll_00001169_03
sd300c,00001169,4,ok,431.81331450349893,ok,1177.9539965186484,sd300c_plain_roll_00001169_04
sd300c,00001169,5,ok,630.006933067676,ok,1177.9539965186484,sd300c_plain_roll_00001169_05
sd300c,00001169,6,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001169_06
sd300c,00001169,7,ok,466.7886589560007,ok,1177.9539965186484,sd300c_plain_roll_00001169_07
sd300c,00001169,8,ok,525.0809000719476,ok,1177.9539965186484,sd300c_plain_roll_00001169_08
sd300c,00001169,9,ok,991.1889916779221,ok,1177.9539965186484,sd300c_plain_roll_00001169_09
sd300c,00001169,10,ok,186.98590369776346,ok,1177.9539965186484,sd300c_plain_roll_00001169_10
sd300c,00001170,1,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001170_01
sd300c,00001170,2,ok,466.7886589560007,ok,1177.9539965186484,sd300c_plain_roll_00001170_02
sd300c,00001170,3,ok,606.690036766008,ok,1177.9539965186484,sd300c_plain_roll_00001170_03
sd300c,00001170,4,ok,595.031588615174,ok,1177.9539965186484,sd300c_plain_roll_00001170_04
sd300c,00001170,5,ok,618.3484849168419,ok,1177.9539965186484,sd300c_plain_roll_00001170_05
sd300c,00001170,6,ok,1177.9539965186484,ok,1170.529507059065,sd300c_plain_roll_00001170_06
sd300c,00001170,7,ok,828.2005516318528,ok,1142.392574837074,sd300c_plain_roll_00001170_07
sd300c,00001170,8,ok,478.44710710683466,ok,1177.9539965186484,sd300c_plain_roll_00001170_08
sd300c,00001170,9,ok,804.8836553301849,ok,1177.9539965186484,sd300c_plain_roll_00001170_09
sd300c,00001170,10,ok,385.1795219001631,ok,1177.9539965186484,sd300c_plain_roll_00001170_10
sd300c,00001171,1,ok,711.6160701235136,ok,1177.9539965186484,sd300c_plain_roll_00001171_01
sd300c,00001171,2,ok,664.9822775201776,ok,1177.9539965186484,sd300c_plain_roll_00001171_02
sd300c,00001171,3,ok,326.8872815077707,ok,1177.9539965186484,sd300c_plain_roll_00001171_03
sd300c,00001171,4,ok,350.20417780943853,ok,1177.9539965186484,sd300c_plain_roll_00001171_04
sd300c,00001171,5,ok,769.9083108776832,ok,1177.9539965186484,sd300c_plain_roll_00001171_05
sd300c,00001171,6,ok,618.3484849168419,ok,1177.9539965186484,sd300c_plain_roll_00001171_06
sd300c,00001171,7,ok,513.4224519211136,ok,1014.2917247802344,sd300c_plain_roll_00001171_07
sd300c,00001171,8,ok,466.7886589560007,ok,1177.9539965186484,sd300c_plain_roll_00001171_08
sd300c,00001171,9,ok,373.5210741111065,ok,1177.9539965186484,sd300c_plain_roll_00001171_09
sd300c,00001171,10,ok,385.1795219001631,ok,1026.3941705578072,sd300c_plain_roll_00001171_10
sd300c,00001172,1,ok,746.5914145760153,ok,1166.1001890502716,sd300c_plain_roll_00001172_01
sd300c,00001172,2,ok,210.3027999994313,ok,1177.9539965186484,sd300c_plain_roll_00001172_02
sd300c,00001172,3,ok,186.98590369776346,ok,618.3484849168419,sd300c_plain_roll_00001172_03
sd300c,00001172,4,ok,466.7886589560007,ok,1166.1001890502716,sd300c_plain_roll_00001172_04
sd300c,00001172,5,ok,245.27814445193312,ok,513.4224519211136,sd300c_plain_roll_00001172_05
sd300c,00001172,6,ok,1166.1001890502716,ok,1177.9539965186484,sd300c_plain_roll_00001172_06
sd300c,00001172,7,ok,536.7393482227816,ok,244.34786371019484,sd300c_plain_roll_00001172_07
sd300c,00001172,8,ok,583.37314046434,ok,757.9493104872106,sd300c_plain_roll_00001172_08
sd300c,00001172,9,ok,396.8379700509971,ok,1013.6623215511214,sd300c_plain_roll_00001172_09
sd300c,00001172,10,ok,396.8379700509971,ok,1142.392574837074,sd300c_plain_roll_00001172_10
sd300c,00001173,1,ok,990.321303520129,ok,1118.684960262099,sd300c_plain_roll_00001173_01
sd300c,00001173,2,ok,898.1512405368564,ok,1177.9539965186484,sd300c_plain_roll_00001173_02
sd300c,00001173,3,ok,233.61969630109917,ok,1177.9539965186484,sd300c_plain_roll_00001173_03
sd300c,00001173,4,ok,630.006933067676,ok,1130.5387680922524,sd300c_plain_roll_00001173_04
sd300c,00001173,5,ok,466.7886589560007,ok,1166.1001890502716,sd300c_plain_roll_00001173_05
sd300c,00001173,6,ok,1177.9539965186484,ok,1166.1001890502716,sd300c_plain_roll_00001173_06
sd300c,00001173,7,ok,968.10192944186,ok,1177.9539965186484,sd300c_plain_roll_00001173_07
sd300c,00001173,8,ok,571.7146919517289,ok,1177.9539965186484,sd300c_plain_roll_00001173_08
sd300c,00001173,9,ok,886.4927923860226,ok,1177.9539965186484,sd300c_plain_roll_00001173_09
sd300c,00001173,10,ok,490.1055552576685,ok,1154.2463823054504,sd300c_plain_roll_00001173_10
sd300c,00001174,1,ok,1166.1001890502716,ok,1177.9539965186484,sd300c_plain_roll_00001174_01
sd300c,00001174,2,ok,664.9822775201776,ok,1177.9539965186484,sd300c_plain_roll_00001174_02
sd300c,00001174,3,ok,630.006933067676,ok,1177.9539965186484,sd300c_plain_roll_00001174_03
sd300c,00001174,4,ok,536.7393482227816,ok,1177.9539965186484,sd300c_plain_roll_00001174_04
sd300c,00001174,5,ok,630.006933067676,ok,1166.1001890502716,sd300c_plain_roll_00001174_05
sd300c,00001174,6,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001174_06
sd300c,00001174,7,ok,606.690036766008,ok,1177.9539965186484,sd300c_plain_roll_00001174_07
sd300c,00001174,8,ok,769.9083108776832,ok,1177.9539965186484,sd300c_plain_roll_00001174_08
sd300c,00001174,9,ok,653.3238293693438,ok,1177.9539965186484,sd300c_plain_roll_00001174_09
sd300c,00001174,10,ok,956.443481291026,ok,1177.9539965186484,sd300c_plain_roll_00001174_10
sd300c,00001175,1,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001175_01
sd300c,00001175,2,ok,618.3484849168419,ok,1142.392574837074,sd300c_plain_roll_00001175_02
sd300c,00001175,3,ok,898.1512405368564,ok,1166.1001890502716,sd300c_plain_roll_00001175_03
sd300c,00001175,4,ok,886.4927923860226,ok,1177.9539965186484,sd300c_plain_roll_00001175_04
sd300c,00001175,5,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001175_05
sd300c,00001175,6,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001175_06
sd300c,00001175,7,ok,1038.052618708641,ok,1035.7083112394607,sd300c_plain_roll_00001175_07
sd300c,00001175,8,ok,606.690036766008,ok,1177.9539965186484,sd300c_plain_roll_00001175_08
sd300c,00001175,9,ok,478.44710710683466,ok,1094.977346048901,sd300c_plain_roll_00001175_09
sd300c,00001175,10,ok,69.50512088332607,ok,956.2052386620444,sd300c_plain_roll_00001175_10
sd300c,00001176,1,ok,1177.9539965186484,ok,991.4188257435281,sd300c_plain_roll_00001176_01
sd300c,00001176,2,ok,478.44710710683466,ok,1177.9539965186484,sd300c_plain_roll_00001176_02
sd300c,00001176,3,ok,525.0809000719476,ok,1177.9539965186484,sd300c_plain_roll_00001176_03
sd300c,00001176,4,ok,641.6653812185099,ok,1177.9539965186484,sd300c_plain_roll_00001176_04
sd300c,00001176,5,ok,408.496418201831,ok,1166.1001890502716,sd300c_plain_roll_00001176_05
sd300c,00001176,6,ok,1109.4056424427642,ok,1166.1001890502716,sd300c_plain_roll_00001176_06
sd300c,00001176,7,ok,746.5914145760153,ok,1177.9539965186484,sd300c_plain_roll_00001176_07
sd300c,00001176,8,ok,560.0562438008951,ok,1177.9539965186484,sd300c_plain_roll_00001176_08
sd300c,00001176,9,ok,793.225207179351,ok,1166.1001890502716,sd300c_plain_roll_00001176_09
sd300c,00001176,10,ok,525.0809000719476,ok,1177.9539965186484,sd300c_plain_roll_00001176_10
sd300c,00001177,1,ok,235.76065686337958,ok,1177.9539965186484,sd300c_plain_roll_00001177_01
sd300c,00001177,2,ok,490.1055552576685,ok,1177.9539965186484,sd300c_plain_roll_00001177_02
sd300c,00001177,3,ok,758.2498627268492,ok,1177.9539965186484,sd300c_plain_roll_00001177_03
sd300c,00001177,4,ok,420.1548663526649,ok,1177.9539965186484,sd300c_plain_roll_00001177_04
sd300c,00001177,5,ok,175.32745590870678,ok,1177.9539965186484,sd300c_plain_roll_00001177_05
sd300c,00001177,6,ok,177.2179559095111,ok,1177.9539965186484,sd300c_plain_roll_00001177_06
sd300c,00001177,7,ok,350.20417780943853,ok,1177.9539965186484,sd300c_plain_roll_00001177_07
sd300c,00001177,8,ok,618.3484849168419,ok,1177.9539965186484,sd300c_plain_roll_00001177_08
sd300c,00001177,9,ok,338.5457296586046,ok,1177.9539965186484,sd300c_plain_roll_00001177_09
sd300c,00001177,10,ok,152.01055924526162,ok,1177.9539965186484,sd300c_plain_roll_00001177_10
sd300c,00001178,1,ok,1166.1001890502716,ok,1177.9539965186484,sd300c_plain_roll_00001178_01
sd300c,00001178,2,ok,571.7146919517289,ok,1177.9539965186484,sd300c_plain_roll_00001178_02
sd300c,00001178,3,ok,420.1548663526649,ok,1177.9539965186484,sd300c_plain_roll_00001178_03
sd300c,00001178,4,ok,839.8589997826866,ok,1177.9539965186484,sd300c_plain_roll_00001178_04
sd300c,00001178,5,ok,746.5914145760153,ok,1177.9539965186484,sd300c_plain_roll_00001178_05
sd300c,00001178,6,ok,1166.1001890502716,ok,1177.9539965186484,sd300c_plain_roll_00001178_06
sd300c,00001178,7,ok,828.2005516318528,ok,1177.9539965186484,sd300c_plain_roll_00001178_07
sd300c,00001178,8,ok,536.7393482227816,ok,1177.9539965186484,sd300c_plain_roll_00001178_08
sd300c,00001178,9,ok,536.7393482227816,ok,1177.9539965186484,sd300c_plain_roll_00001178_09
sd300c,00001178,10,ok,525.0809000719476,ok,1177.9539965186484,sd300c_plain_roll_00001178_10
sd300c,00001179,1,ok,848.5296050806436,ok,1177.9539965186484,sd300c_plain_roll_00001179_01
sd300c,00001179,2,ok,525.0809000719476,ok,1177.9539965186484,sd300c_plain_roll_00001179_02
sd300c,00001179,3,ok,548.3977963736156,ok,1177.9539965186484,sd300c_plain_roll_00001179_03
sd300c,00001179,4,ok,548.3977963736156,ok,1142.392574837074,sd300c_plain_roll_00001179_04
sd300c,00001179,5,ok,106.65812994866988,ok,1177.9539965186484,sd300c_plain_roll_00001179_05
sd300c,00001179,6,ok,894.7536934800731,ok,1177.9539965186484,sd300c_plain_roll_00001179_06
sd300c,00001179,7,ok,793.225207179351,ok,1177.9539965186484,sd300c_plain_roll_00001179_07
sd300c,00001179,8,ok,443.4717626543328,ok,1177.9539965186484,sd300c_plain_roll_00001179_08
sd300c,00001179,9,ok,595.031588615174,ok,1177.9539965186484,sd300c_plain_roll_00001179_09
sd300c,00001180,1,ok,874.8343442351886,ok,1177.9539965186484,sd300c_plain_roll_00001180_01
sd300c,00001180,2,ok,350.20417780943853,ok,1177.9539965186484,sd300c_plain_roll_00001180_02
sd300c,00001180,3,ok,128.69366294359375,ok,1177.9539965186484,sd300c_plain_roll_00001180_03
sd300c,00001180,4,ok,233.61969630109917,ok,1166.1001890502716,sd300c_plain_roll_00001180_04
sd300c,00001180,5,ok,385.1795219001631,ok,1177.9539965186484,sd300c_plain_roll_00001180_05
sd300c,00001180,6,ok,1038.052618708641,ok,1177.9539965186484,sd300c_plain_roll_00001180_06
sd300c,00001180,7,ok,466.7886589560007,ok,1177.9539965186484,sd300c_plain_roll_00001180_07
sd300c,00001180,8,ok,198.64435184859735,ok,1177.9539965186484,sd300c_plain_roll_00001180_08
sd300c,00001180,9,ok,443.4717626543328,ok,1177.9539965186484,sd300c_plain_roll_00001180_09
sd300c,00001180,10,ok,361.8626259602725,ok,1154.2463823054504,sd300c_plain_roll_00001180_10
sd300c,00001181,1,ok,1038.052618708641,ok,1130.5387680922524,sd300c_plain_roll_00001181_01
sd300c,00001181,2,ok,664.9822775201776,ok,1177.9539965186484,sd300c_plain_roll_00001181_02
sd300c,00001181,3,ok,525.0809000719476,ok,1177.9539965186484,sd300c_plain_roll_00001181_03
sd300c,00001181,4,ok,676.6407256710116,ok,1166.1001890502716,sd300c_plain_roll_00001181_04
sd300c,00001181,5,ok,641.6653812185099,ok,1142.392574837074,sd300c_plain_roll_00001181_05
sd300c,00001181,6,ok,1177.9539965186484,ok,1154.2463823054504,sd300c_plain_roll_00001181_06
sd300c,00001181,7,ok,711.6160701235136,ok,1177.9539965186484,sd300c_plain_roll_00001181_07
sd300c,00001181,8,ok,571.7146919517289,ok,1177.9539965186484,sd300c_plain_roll_00001181_08
sd300c,00001181,9,ok,839.8589997826866,ok,1177.9539965186484,sd300c_plain_roll_00001181_09
sd300c,00001181,10,ok,583.37314046434,ok,1177.9539965186484,sd300c_plain_roll_00001181_10
sd300c,00001182,1,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001182_01
sd300c,00001182,2,ok,664.6395425100636,ok,1177.9539965186484,sd300c_plain_roll_00001182_02
sd300c,00001182,3,ok,804.8836553301849,ok,1177.9539965186484,sd300c_plain_roll_00001182_03
sd300c,00001182,4,ok,443.4717626543328,ok,1177.9539965186484,sd300c_plain_roll_00001182_04
sd300c,00001182,5,ok,69.50512088332607,ok,1177.9539965186484,sd300c_plain_roll_00001182_05
sd300c,00001182,6,ok,822.3397829589014,ok,1177.9539965186484,sd300c_plain_roll_00001182_06
sd300c,00001182,7,ok,1003.0772738943621,ok,1130.5387680922524,sd300c_plain_roll_00001182_07
sd300c,00001182,8,ok,933.1265849893582,ok,1177.9539965186484,sd300c_plain_roll_00001182_08
sd300c,00001182,9,ok,163.6690077578728,ok,1177.9539965186484,sd300c_plain_roll_00001182_09
sd300c,00001182,10,ok,303.57038520610286,ok,1177.9539965186484,sd300c_plain_roll_00001182_10
sd300c,00001183,1,ok,828.2005516318528,ok,1177.9539965186484,sd300c_plain_roll_00001183_01
sd300c,00001183,2,ok,501.7640037702798,ok,1177.9539965186484,sd300c_plain_roll_00001183_02
sd300c,00001183,3,ok,221.96124815026528,ok,1177.9539965186484,sd300c_plain_roll_00001183_03
sd300c,00001183,4,ok,548.3977963736156,ok,1177.9539965186484,sd300c_plain_roll_00001183_04
sd300c,00001183,5,ok,54.38764445112881,ok,1177.9539965186484,sd300c_plain_roll_00001183_05
sd300c,00001183,6,ok,828.2005516318528,ok,1177.9539965186484,sd300c_plain_roll_00001183_06
sd300c,00001183,7,ok,443.4717626543328,ok,1166.1001890502716,sd300c_plain_roll_00001183_07
sd300c,00001183,8,ok,106.65812994866988,ok,1177.9539965186484,sd300c_plain_roll_00001183_08
sd300c,00001184,1,ok,788.7341967019937,ok,1177.9539965186484,sd300c_plain_roll_00001184_01
sd300c,00001184,2,ok,863.1758960843549,ok,1177.9539965186484,sd300c_plain_roll_00001184_02
sd300c,00001184,3,ok,758.2498627268492,ok,1130.5387680922524,sd300c_plain_roll_00001184_03
sd300c,00001184,4,ok,676.6407256710116,ok,1130.5387680922524,sd300c_plain_roll_00001184_04
sd300c,00001184,5,ok,595.031588615174,ok,1094.977346048901,sd300c_plain_roll_00001184_05
sd300c,00001184,6,ok,933.1265849893582,ok,1177.9539965186484,sd300c_plain_roll_00001184_06
sd300c,00001184,7,ok,652.9749740911918,ok,1177.9539965186484,sd300c_plain_roll_00001184_07
sd300c,00001184,8,ok,664.9822775201776,ok,1177.9539965186484,sd300c_plain_roll_00001184_08
sd300c,00001184,9,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001184_09
sd300c,00001184,10,ok,1037.4085781951298,ok,1177.9539965186484,sd300c_plain_roll_00001184_10
sd300c,00001185,1,ok,1014.2917247802344,ok,1177.9539965186484,sd300c_plain_roll_00001185_01
sd300c,00001185,2,ok,525.0809000719476,ok,1154.2463823054504,sd300c_plain_roll_00001185_02
sd300c,00001185,3,ok,653.3238293693438,ok,1177.9539965186484,sd300c_plain_roll_00001185_03
sd300c,00001185,4,ok,315.2288333569368,ok,1177.9539965186484,sd300c_plain_roll_00001185_04
sd300c,00001185,5,ok,106.65812994866988,ok,1166.1001890502716,sd300c_plain_roll_00001185_05
sd300c,00001185,6,ok,731.3342488189832,ok,1177.9539965186484,sd300c_plain_roll_00001185_06
sd300c,00001185,7,ok,653.3238293693438,ok,1142.392574837074,sd300c_plain_roll_00001185_07
sd300c,00001185,8,ok,501.7640037702798,ok,1130.5387680922524,sd300c_plain_roll_00001185_08
sd300c,00001185,9,ok,618.3484849168419,ok,1177.9539965186484,sd300c_plain_roll_00001185_09
sd300c,00001185,10,ok,560.0562438008951,ok,1166.1001890502716,sd300c_plain_roll_00001185_10
sd300c,00001186,1,ok,676.6407256710116,ok,909.8096886876905,sd300c_plain_roll_00001186_01
sd300c,00001186,2,ok,466.7886589560007,ok,1177.9539965186484,sd300c_plain_roll_00001186_02
sd300c,00001186,3,ok,455.1302108051667,ok,979.3007094614823,sd300c_plain_roll_00001186_03
sd300c,00001186,4,ok,466.7886589560007,ok,1059.4159254526585,sd300c_plain_roll_00001186_04
sd300c,00001186,5,ok,385.1795219001631,ok,497.1464284521969,sd300c_plain_roll_00001186_05
sd300c,00001186,6,ok,407.938249756788,ok,256.93659260276706,sd300c_plain_roll_00001186_06
sd300c,00001186,7,ok,303.57038520610286,ok,1119.6617550409242,sd300c_plain_roll_00001186_07
sd300c,00001186,8,ok,303.57038520610286,ok,1177.9539965186484,sd300c_plain_roll_00001186_08
sd300c,00001186,9,ok,268.59504075360104,ok,1177.9539965186484,sd300c_plain_roll_00001186_09
sd300c,00001186,10,ok,431.81331450349893,ok,1003.0772738943621,sd300c_plain_roll_00001186_10
sd300c,00001187,1,ok,810.4859758523025,ok,1177.9539965186484,sd300c_plain_roll_00001187_01
sd300c,00001187,2,ok,501.7640037702798,ok,1177.9539965186484,sd300c_plain_roll_00001187_02
sd300c,00001187,3,ok,466.7886589560007,ok,1177.9539965186484,sd300c_plain_roll_00001187_03
sd300c,00001187,4,ok,513.4224519211136,ok,1166.1001890502716,sd300c_plain_roll_00001187_04
sd300c,00001187,5,ok,280.253488904435,ok,1096.344858739256,sd300c_plain_roll_00001187_05
sd300c,00001187,6,ok,956.443481291026,ok,1177.9539965186484,sd300c_plain_roll_00001187_06
sd300c,00001187,7,ok,560.0562438008951,ok,1177.9539965186484,sd300c_plain_roll_00001187_07
sd300c,00001187,8,ok,443.4717626543328,ok,1166.1001890502716,sd300c_plain_roll_00001187_08
sd300c,00001187,9,ok,758.2498627268492,ok,1177.9539965186484,sd300c_plain_roll_00001187_09
sd300c,00001187,10,ok,653.3238293693438,ok,1177.9539965186484,sd300c_plain_roll_00001187_10
sd300c,00001188,1,ok,766.2453304570885,ok,1177.9539965186484,sd300c_plain_roll_00001188_01
sd300c,00001188,2,ok,373.5210741111065,ok,1177.9539965186484,sd300c_plain_roll_00001188_02
sd300c,00001188,3,ok,606.690036766008,ok,1166.1001890502716,sd300c_plain_roll_00001188_03
sd300c,00001188,4,ok,536.7393482227816,ok,1177.9539965186484,sd300c_plain_roll_00001188_04
sd300c,00001188,5,ok,711.6160701235136,ok,1177.9539965186484,sd300c_plain_roll_00001188_05
sd300c,00001188,6,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001188_06
sd300c,00001188,7,ok,525.0809000719476,ok,1177.9539965186484,sd300c_plain_roll_00001188_07
sd300c,00001188,8,ok,793.225207179351,ok,1177.9539965186484,sd300c_plain_roll_00001188_08
sd300c,00001188,9,ok,595.031588615174,ok,1177.9539965186484,sd300c_plain_roll_00001188_09
sd300c,00001188,10,ok,280.253488904435,ok,1177.9539965186484,sd300c_plain_roll_00001188_10
sd300c,00001189,1,ok,1177.9539965186484,ok,1166.1001890502716,sd300c_plain_roll_00001189_01
sd300c,00001189,2,ok,688.2991738218456,ok,1166.1001890502716,sd300c_plain_roll_00001189_02
sd300c,00001189,3,ok,816.5421034810189,ok,1177.9539965186484,sd300c_plain_roll_00001189_03
sd300c,00001189,4,ok,839.8589997826866,ok,1177.9539965186484,sd300c_plain_roll_00001189_04
sd300c,00001189,5,ok,1003.0772738943621,ok,1177.9539965186484,sd300c_plain_roll_00001189_05
sd300c,00001189,6,ok,1177.9539965186484,ok,1166.1001890502716,sd300c_plain_roll_00001189_06
sd300c,00001189,7,ok,898.1512405368564,ok,1177.9539965186484,sd300c_plain_roll_00001189_07
sd300c,00001189,8,ok,816.5421034810189,ok,1177.9539965186484,sd300c_plain_roll_00001189_08
sd300c,00001189,9,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001189_09
sd300c,00001189,10,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001189_10
sd300c,00001190,1,ok,1118.684960262099,ok,1177.9539965186484,sd300c_plain_roll_00001190_01
sd300c,00001190,2,ok,781.5667590285171,ok,1177.9539965186484,sd300c_plain_roll_00001190_02
sd300c,00001190,3,ok,396.8379700509971,ok,1177.9539965186484,sd300c_plain_roll_00001190_03
sd300c,00001190,4,ok,630.006933067676,ok,1177.9539965186484,sd300c_plain_roll_00001190_04
sd300c,00001190,5,ok,536.7393482227816,ok,1177.9539965186484,sd300c_plain_roll_00001190_05
sd300c,00001190,6,ok,990.9645025905861,ok,1177.9539965186484,sd300c_plain_roll_00001190_06
sd300c,00001190,7,ok,408.496418201831,ok,1177.9539965186484,sd300c_plain_roll_00001190_07
sd300c,00001190,8,ok,466.7886589560007,ok,1177.9539965186484,sd300c_plain_roll_00001190_08
sd300c,00001190,9,ok,1003.0772738943621,ok,1177.9539965186484,sd300c_plain_roll_00001190_09
sd300c,00001190,10,ok,268.59504075360104,ok,1177.9539965186484,sd300c_plain_roll_00001190_10
sd300c,00001191,1,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001191_01
sd300c,00001191,2,ok,758.2498627268492,ok,1177.9539965186484,sd300c_plain_roll_00001191_02
sd300c,00001191,3,ok,536.7393482227816,ok,1177.9539965186484,sd300c_plain_roll_00001191_03
sd300c,00001191,4,ok,536.7393482227816,ok,1177.9539965186484,sd300c_plain_roll_00001191_04
sd300c,00001191,5,ok,490.1055552576685,ok,1177.9539965186484,sd300c_plain_roll_00001191_05
sd300c,00001191,6,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001191_06
sd300c,00001191,7,ok,525.0809000719476,ok,1177.9539965186484,sd300c_plain_roll_00001191_07
sd300c,00001191,8,ok,478.44710710683466,ok,1177.9539965186484,sd300c_plain_roll_00001191_08
sd300c,00001191,9,ok,711.6160701235136,ok,1177.9539965186484,sd300c_plain_roll_00001191_09
sd300c,00001191,10,ok,420.1548663526649,ok,1177.9539965186484,sd300c_plain_roll_00001191_10
sd300c,00001192,1,ok,1177.9539965186484,ok,1154.2463823054504,sd300c_plain_roll_00001192_01
sd300c,00001192,2,ok,408.496418201831,ok,1177.9539965186484,sd300c_plain_roll_00001192_02
sd300c,00001192,3,ok,711.6160701235136,ok,1177.9539965186484,sd300c_plain_roll_00001192_03
sd300c,00001192,4,ok,874.8343442351886,ok,1166.1001890502716,sd300c_plain_roll_00001192_04
sd300c,00001192,5,ok,699.9576219726795,ok,1177.9539965186484,sd300c_plain_roll_00001192_05
sd300c,00001192,6,ok,1177.9539965186484,ok,1166.1001890502716,sd300c_plain_roll_00001192_06
sd300c,00001192,7,ok,933.1265849893582,ok,1130.5387680922524,sd300c_plain_roll_00001192_07
sd300c,00001192,8,ok,827.6578878658389,ok,1177.9539965186484,sd300c_plain_roll_00001192_08
sd300c,00001192,9,ok,664.9822775201776,ok,1177.9539965186484,sd300c_plain_roll_00001192_09
sd300c,00001192,10,ok,385.1795219001631,ok,1166.1001890502716,sd300c_plain_roll_00001192_10
sd300c,00001193,1,ok,723.2745182743473,ok,1177.9539965186484,sd300c_plain_roll_00001193_01
sd300c,00001193,2,ok,816.5421034810189,ok,1177.9539965186484,sd300c_plain_roll_00001193_02
sd300c,00001193,3,ok,326.8872815077707,ok,1177.9539965186484,sd300c_plain_roll_00001193_03
sd300c,00001193,4,ok,699.9576219726795,ok,1177.9539965186484,sd300c_plain_roll_00001193_04
sd300c,00001193,5,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001193_05
sd300c,00001193,6,ok,839.8589997826866,ok,1177.9539965186484,sd300c_plain_roll_00001193_06
sd300c,00001193,7,ok,793.225207179351,ok,1142.392574837074,sd300c_plain_roll_00001193_07
sd300c,00001193,8,ok,699.9576219726795,ok,1177.9539965186484,sd300c_plain_roll_00001193_08
sd300c,00001193,9,ok,478.44710710683466,ok,1166.1001890502716,sd300c_plain_roll_00001193_09
sd300c,00001193,10,ok,769.9083108776832,ok,1166.1001890502716,sd300c_plain_roll_00001193_10
sd300c,00001194,1,ok,1154.2463823054504,ok,1177.9539965186484,sd300c_plain_roll_00001194_01
sd300c,00001194,2,ok,688.2991738218456,ok,1177.9539965186484,sd300c_plain_roll_00001194_02
sd300c,00001194,3,ok,921.4681368385244,ok,221.96124815026528,sd300c_plain_roll_00001194_03
sd300c,00001194,4,ok,1026.3941705578072,ok,128.69366294359375,sd300c_plain_roll_00001194_04
sd300c,00001194,5,ok,933.1265849893582,ok,69.50512088332607,sd300c_plain_roll_00001194_05
sd300c,00001194,6,ok,1177.9539965186484,ok,991.4188257435281,sd300c_plain_roll_00001194_06
sd300c,00001194,7,ok,1166.295548006037,ok,536.7393482227816,sd300c_plain_roll_00001194_07
sd300c,00001194,8,ok,1177.9539965186484,ok,658.4703123280094,sd300c_plain_roll_00001194_08
sd300c,00001194,9,ok,1003.0772738943621,ok,1177.9539965186484,sd300c_plain_roll_00001194_09
sd300c,00001194,10,ok,106.65812994866988,ok,198.64435184859735,sd300c_plain_roll_00001194_10
sd300c,00001195,1,ok,1177.9539965186484,ok,1177.9539965186484,sd300c_plain_roll_00001195_01
sd300c,00001195,2,ok,420.1548663526649,ok,1177.9539965186484,sd300c_plain_roll_00001195_02
sd300c,00001195,3,ok,536.7393482227816,ok,1177.9539965186484,sd300c_plain_roll_00001195_03
sd300c,00001195,4,ok,525.0809000719476,ok,1177.9539965186484,sd300c_plain_roll_00001195_04
sd300c,00001195,5,ok,560.0562438008951,ok,1177.9539965186484,sd300c_plain_roll_00001195_05
sd300c,00001195,6,ok,1073.027963161143,ok,1166.1001890502716,sd300c_plain_roll_00001195_06
sd300c,00001195,7,ok,641.6653812185099,ok,1177.9539965186484,sd300c_plain_roll_00001195_07
sd300c,00001195,8,ok,466.7886589560007,ok,1177.9539965186484,sd300c_plain_roll_00001195_08
sd300c,00001195,9,ok,303.57038520610286,ok,1177.9539965186484,sd300c_plain_roll_00001195_09
sd300c,00001195,10,ok,676.6407256710116,ok,1177.9539965186484,sd300c_plain_roll_00001195_10
sd300c,00001196,1,ok,660.2303029204875,ok,1177.9539965186484,sd300c_plain_roll_00001196_01
sd300c,00001196,2,ok,338.5457296586046,ok,1177.9539965186484,sd300c_plain_roll_00001196_02
sd300c,00001196,3,ok,583.37314046434,ok,1166.1001890502716,sd300c_plain_roll_00001196_03
