accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b,score_schema_version,method,method_version,frozen_config_hash,implementation_hash,score_producing_implementation_hash,accuracy_runner_sha256,score_direction,raw_score,status,error_code,error_message,prepare_a_diagnostics_json,prepare_b_diagnostics_json,compare_diagnostics_json,representation_cache_scope_id,prepared_image_key_a,prepared_image_key_b,representation_format_a,representation_format_b,representation_version_a,representation_version_b,score_origin,source_primary_pair_id,source_primary_bundle,source_primary_config_hash,source_primary_implementation_hash,source_primary_sidecar_jar_sha256
shared_gen_00001477_05,genuine,sd300c,development,5,00001477,00001477,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001477_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001477_roll_2000_05.png,sd300c_plain_roll_00001477_05,sd300c_plain_roll_00001477_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,1.8764274156375897,ok,,,{},{},{},not_applicable_reused_validated_primary,07c46288e60fe90ed3a53c259aa1dbeea7ab65cec48ec7b2fa4f5aa37d8ee8e6,038b7ab97b65a0c3fcb230565a82ac5106d5bc25e84d86011c658f2ac43d4ee6,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001477_05,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001477_06,genuine,sd300c,development,6,00001477,00001477,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001477_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001477_roll_2000_06.png,sd300c_plain_roll_00001477_06,sd300c_plain_roll_00001477_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,74.87040798700903,ok,,,{},{},{},not_applicable_reused_validated_primary,7deb14dc2473e14c13d3d9047fec8803b4891e17663d420ba989127d9950809d,f983a45377385ad5cdf36f0e38644d699771e26a1e6dcc880e7b44be04928896,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001477_06,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001477_07,genuine,sd300c,development,7,00001477,00001477,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001477_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001477_roll_2000_07.png,sd300c_plain_roll_00001477_07,sd300c_plain_roll_00001477_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,177.89659994573108,ok,,,{},{},{},not_applicable_reused_validated_primary,3d55432c45fd45e75d08ad21482ecabd4cd1e450ccfe66a137a56eaf0b36837f,4cd886e05e51905ac99ad993df019536177f6c60934673f891fa2be3e81f9216,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001477_07,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001477_08,genuine,sd300c,development,8,00001477,00001477,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001477_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001477_roll_2000_08.png,sd300c_plain_roll_00001477_08,sd300c_plain_roll_00001477_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,175.21744060753326,ok,,,{},{},{},not_applicable_reused_validated_primary,6cc45152884a0e24c59d46dc3fbee9032a484b79799f6f5b3aee7b1da06cb8ae,704e059ee73400f2d659113ef34edc72d6fbcbe7461c65948f8fd5dd52484c24,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001477_08,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001477_09,genuine,sd300c,development,9,00001477,00001477,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001477_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001477_roll_2000_09.png,sd300c_plain_roll_00001477_09,sd300c_plain_roll_00001477_09,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,140.38128932107946,ok,,,{},{},{},not_applicable_reused_validated_primary,b78f44d654f44798ea4f8a6c064414244d3533ac55bd882c33eb19980a854175,0151feecbd2af5a5a8de8f1cf0c4b8ba7e5220df208da69e0ea637aba6ada4e9,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001477_09,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001477_10,genuine,sd300c,development,10,00001477,00001477,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001477_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001477_roll_2000_10.png,sd300c_plain_roll_00001477_10,sd300c_plain_roll_00001477_10,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,78.25350976878008,ok,,,{},{},{},not_applicable_reused_validated_primary,089e90a6e3715880eb330ac66317f6c314d79481a849fb7b8c1188b643da01f2,b949ef54658148b38ab0e83c910de248f353b528bce23d1d10bf2127635be3ca,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001477_10,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001479_01,genuine,sd300c,development,1,00001479,00001479,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001479_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001479_roll_2000_01.png,sd300c_plain_roll_00001479_01,sd300c_plain_roll_00001479_01,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,38.25477518255399,ok,,,{},{},{},not_applicable_reused_validated_primary,c29421078080d52ba10b16233835ddbff05ed552419306c9efb2f5bd62a72b4b,54e93a3eb6e4787c75423b8da335aea01f14bfb4de15bb291e8d1e886f88374f,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001479_01,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001479_02,genuine,sd300c,development,2,00001479,00001479,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001479_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001479_roll_2000_02.png,sd300c_plain_roll_00001479_02,sd300c_plain_roll_00001479_02,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,89.21944563051647,ok,,,{},{},{},not_applicable_reused_validated_primary,5f6d65598b1fa3862729aa313237bd64869202ab309d6e8ad2dc409ababfb3ec,a9f413db18cb869e0c364919e04743f233dbb811cd262a068ddba8fa330e6798,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001479_02,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001479_03,genuine,sd300c,development,3,00001479,00001479,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001479_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001479_roll_2000_03.png,sd300c_plain_roll_00001479_03,sd300c_plain_roll_00001479_03,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,50.75284950101596,ok,,,{},{},{},not_applicable_reused_validated_primary,7539ed0c21098cb826c73be122573709984ea99783ffab4a1f3ae748a5fbe47d,b11b6e40bca956d29d34d8b5ea9da52a3a1a4c9d664bfcf5802bb5a5049b2aff,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001479_03,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001479_04,genuine,sd300c,development,4,00001479,00001479,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001479_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001479_roll_2000_04.png,sd300c_plain_roll_00001479_04,sd300c_plain_roll_00001479_04,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,51.57494223758727,ok,,,{},{},{},not_applicable_reused_validated_primary,b0b6db4996b9358d86197b16e6f1ecc12eb1f54474bd5c46872f06e437782c32,0773d584ac4694221c81b70ab8c5d943156228a40b2c69820d15158e53b3e266,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001479_04,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001479_05,genuine,sd300c,development,5,00001479,00001479,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001479_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001479_roll_2000_05.png,sd300c_plain_roll_00001479_05,sd300c_plain_roll_00001479_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,86.80881273985435,ok,,,{},{},{},not_applicable_reused_validated_primary,61fae72c7a5a2cfa97488a1b184489e393fe89348b2333f09685fefed896a54f,4b132f3b7bef688d9e34032405360e0c045917bc7fc7a1ee28e0208fb5368db9,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001479_05,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001479_06,genuine,sd300c,development,6,00001479,00001479,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001479_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001479_roll_2000_06.png,sd300c_plain_roll_00001479_06,sd300c_plain_roll_00001479_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,90.48878152765882,ok,,,{},{},{},not_applicable_reused_validated_primary,52ac9d4f52782604ebfb4e1c4e7f8c5330743d67e7ab50e9aae9e4baa48bf36b,d2633e9ca4d967a34d48d5de5ce1590723a2f51078941a67ab82e2b73937cc03,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001479_06,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001479_07,genuine,sd300c,development,7,00001479,00001479,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001479_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001479_roll_2000_07.png,sd300c_plain_roll_00001479_07,sd300c_plain_roll_00001479_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,94.88218564748283,ok,,,{},{},{},not_applicable_reused_validated_primary,a45577d1c134188a59f28cc8510948468f415a9e2776285deabdb882df5cda72,21fc7188a852acb7660810470f364eba6ba9b6ef6a7e4ce44636a27bca29f028,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001479_07,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001479_08,genuine,sd300c,development,8,00001479,00001479,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001479_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001479_roll_2000_08.png,sd300c_plain_roll_00001479_08,sd300c_plain_roll_00001479_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,113.40567439036596,ok,,,{},{},{},not_applicable_reused_validated_primary,256b9197e79e38553ee9df6111dc32bbb2e387e039e4b6d6f8685bf36a52fb02,6539ff9737043f0eccd6e1ff4a41c475d4d4cef2319dcaf2cdb1102baae44b73,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001479_08,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001479_09,genuine,sd300c,development,9,00001479,00001479,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001479_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001479_roll_2000_09.png,sd300c_plain_roll_00001479_09,sd300c_plain_roll_00001479_09,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,0.0,ok,,,{},{},{},not_applicable_reused_validated_primary,2961af503644cb7931af6ec6bf16ca48433b50d2d197e7f44e1fd6d3c880377b,8eaed5039b445804311b0bbf25ea90ec84464359781ebe101f5f90f27ebed4bf,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001479_09,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001479_10,genuine,sd300c,development,10,00001479,00001479,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001479_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001479_roll_2000_10.png,sd300c_plain_roll_00001479_10,sd300c_plain_roll_00001479_10,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,110.5563736878141,ok,,,{},{},{},not_applicable_reused_validated_primary,2f3ea2e571598eaa012a776a36fe9b4a9a0a79f92aac90fc538281a7f0e4c8fa,e7c2d21f9805dfc859e201f3a52cd5b316e28151d35b0d544d1ffaf22481f020,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001479_10,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001480_01,genuine,sd300c,development,1,00001480,00001480,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001480_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001480_roll_2000_01.png,sd300c_plain_roll_00001480_01,sd300c_plain_roll_00001480_01,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,33.88514031042286,ok,,,{},{},{},not_applicable_reused_validated_primary,c25055517dcf2634a6e2e8bc1bb0f8f16c7f72ac5328e9d8316777df4e46ab9b,be44e54643932c45cd087ad222deb927c5cb98682663ef3e65f345efe321f202,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001480_01,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
